Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
GRC,AUT,2016,4,71,153,19,2.1549295774647885,3.3107957063605618
GRC,EGY,2010,1,59,182,18,3.0847457627118646,4.136832603088154
GRC,GBR,2012,1,127,249,18,1.9606299212598426,2.3784801563221514
GRC,USA,2009,4,72,128,18,1.7777777777777777,2.150808706223504
GRC,EGY,2016,2,116,229,18,1.9741379310344827,2.792727222148868
GRC,LUX,2012,1,138,293,18,2.1231884057971016,3.4839630478793366
GRC,EUR,2015,4,113,191,18,1.6902654867256637,2.36068863295112
GRC,RUS,2012,3,12,33,18,2.75,4.864061153921783
GRC,PRT,2015,1,21,120,17,5.714285714285714,7.329003050503235
GRC,DEU,2015,2,132,270,17,2.0454545454545454,2.3923020194190747
GRC,TUR,2016,2,79,146,17,1.8481012658227849,2.592338848908931
GRC,SYR,2014,4,10,47,17,4.7,5.9076221950967716
GRC,USA,2013,2,40,73,17,1.825,3.5292731873247254
GRC,MLT,2015,1,18,40,17,2.2222222222222223,3.718879583890439
GRC,TUR,2013,1,420,624,17,1.4857142857142858,1.855723447188345
GRC,TUR,2011,3,63,135,16,2.142857142857143,3.2817046261746703
GRC,LBY,2015,1,20,49,16,2.45,3.845366316134674
GRC,TUR,2017,3,108,183,16,1.6944444444444444,2.5521049891000582
GRC,UKR,2014,1,54,108,16,2.0,2.5402421515830422
GRC,SVK,2015,1,24,81,16,3.375,5.248705844632395
GRC,IRN,2014,1,86,152,16,1.7674418604651163,2.495522666483511
GRC,BEL,2014,1,91,115,16,1.2637362637362637,1.6521713983937412
GRC,FRA,2012,4,4,32,15,8.0,8.082903768654761
GRC,LUX,2016,1,30,72,15,2.4,3.6540011135645587
GRC,RUS,2015,4,50,98,15,1.96,2.8711087241904387
GRC,JPN,2011,1,54,163,15,3.0185185185185186,3.5897692191588586
GRC,ITA,2010,4,53,164,15,3.0943396226415096,4.105644102674138
GRC,LUX,2017,1,14,54,15,3.857142857142857,4.912419783759134
GRC,IRQ,2015,1,26,64,15,2.4615384615384617,2.942526387045924
GRC,EUR,2010,1,488,761,15,1.5594262295081966,1.7795764898573774
GRC,BEL,2015,2,67,147,15,2.1940298507462686,2.8827533449083504
GRC,JPN,2011,3,18,50,14,2.7777777777777777,3.7971437493983253
GRC,CAN,2014,1,33,71,14,2.1515151515151514,2.6234663629587014
GRC,ERI,2015,1,4,18,14,4.5,6.350852961085883
GRC,MKD,2016,3,165,258,14,1.5636363636363637,1.6165716097350378
GRC,CYP,2012,1,150,233,14,1.5533333333333332,2.1316933013677644
GRC,ISR,2015,1,353,451,14,1.2776203966005666,1.32157920463673
GRC,USA,2015,4,72,164,14,2.2777777777777777,2.794472523091991
GRC,DEU,2011,1,578,1039,14,1.7975778546712802,2.1019577442817843
GRC,USA,2010,1,369,534,14,1.4471544715447155,1.4920254618440971
GRC,EUR,2010,2,74,125,14,1.6891891891891893,2.0866547631803987
GRC,UKR,2015,1,78,127,14,1.6282051282051282,1.8940026629458808
GRC,FRA,2011,4,16,40,13,2.5,3.0331501776206196
GRC,POL,2016,1,28,65,13,2.3214285714285716,2.4045261553466273
GRC,EUR,2013,1,312,448,13,1.435897435897436,1.4420398520097846
GRC,RUS,2010,1,114,168,13,1.4736842105263157,1.9334527156926502
GRC,BEL,2011,1,203,320,13,1.5763546798029557,1.7485021913579168
GRC,CHN,2012,1,43,69,13,1.6046511627906976,2.5554753064903504
GRC,DEU,2017,1,130,169,13,1.3,1.460858832034014
GRC,ITA,2010,1,76,152,13,2.0,2.0720360357226735
GRC,ISR,2014,1,69,111,13,1.608695652173913,2.0737674674252675
GRC,POL,2015,1,57,132,13,2.3157894736842106,2.7591270276823456
GRC,FRA,2012,3,15,32,13,2.1333333333333333,3.0906926331133207
GRC,GBR,2015,2,42,95,13,2.261904761904762,2.7767284119328823
GRC,RUS,2016,1,351,441,12,1.2564102564102564,1.023890447436467
GRC,JOR,2016,1,25,49,12,1.96,3.0342489460600732
GRC,SYR,2016,1,81,137,12,1.691358024691358,2.261868559999906
GRC,BEL,2010,1,107,178,12,1.6635514018691588,1.6650906555502758
GRC,USA,2011,3,63,102,12,1.619047619047619,1.7998975905327312
GRC,AUS,2015,1,84,130,12,1.5476190476190477,1.7726487016303747
GRC,CYP,2013,1,214,293,12,1.3691588785046729,1.6008161776834373
GRC,IRQ,2017,3,2,13,12,6.5,7.7781745930520225
GRC,RUS,2011,1,120,219,12,1.825,1.8272562891445987
GRC,CAN,2016,1,38,67,11,1.763157894736842,2.3759403319279575
GRC,AUS,2015,4,8,48,11,6.0,4.6291004988627575
GRC,BEL,2015,3,90,142,11,1.5777777777777777,1.5212190393867542
GRC,RUS,2017,4,66,114,11,1.7272727272727273,1.8442881015173853
GRC,SVK,2016,3,9,21,11,2.3333333333333335,3.3166247903554
GRC,TUR,2013,4,17,41,11,2.411764705882353,2.693947464442555
GRC,GBR,2015,3,78,133,11,1.705128205128205,2.0456413871078882
GRC,CHN,2016,1,309,423,11,1.3689320388349515,1.1814883684771527
GRC,DEU,2008,3,9,22,10,2.4444444444444446,2.9202359113225387
GRC,CAN,2017,3,9,29,10,3.2222222222222223,3.8658045015810667
GRC,ITA,2017,1,70,120,10,1.7142857142857142,1.8738695695168
GRC,EUR,2010,3,40,58,10,1.45,1.5350603429214942
GRC,FRA,2010,1,191,276,10,1.4450261780104712,1.2506267373414062
GRC,EUR,2017,2,30,47,10,1.5666666666666667,1.7749858344909906
GRC,NLD,2011,1,14,39,10,2.7857142857142856,3.4458128755964643
GRC,EUR,2010,4,13,24,10,1.8461538461538463,2.4781092875467863
GRC,BGR,2016,4,7,29,10,4.142857142857143,4.09994192757944
GRC,USA,2014,3,24,38,10,1.5833333333333333,2.062431377865891
GRC,PSE,2015,1,153,209,10,1.3660130718954249,1.162753277371656
GRC,USA,2008,1,115,133,10,1.1565217391304348,0.9040969551700891
GRC,ITA,2012,4,8,32,10,4.0,3.7416573867739413
GRC,DEU,2017,3,41,76,10,1.853658536585366,1.9945046453913824
GRC,BRA,2017,3,15,31,10,2.066666666666667,2.3744673588186544
GRC,EUR,2011,2,105,164,10,1.561904761904762,1.4736389386860411
GRC,PSE,2011,3,54,87,9,1.6111111111111112,1.4973771618332752
GRC,VNM,2012,1,1,9,9,9.0,
GRC,FIN,2012,1,17,29,9,1.7058823529411764,1.961017143039326
GRC,FIN,2015,1,34,51,9,1.5,1.5225576567676569
GRC,LUX,2015,3,43,69,9,1.6046511627906976,1.5296986146315745
GRC,CAN,2015,1,40,52,9,1.3,1.3243285671789131
GRC,PRT,2015,2,4,29,9,7.25,3.5
GRC,EGY,2011,4,12,24,9,2.0,2.256304299271065
GRC,ISR,2011,3,59,86,9,1.4576271186440677,1.3303102295472684
GRC,BOL,2016,1,20,53,9,2.65,2.814903943392441
GRC,CHN,2017,1,164,266,9,1.6219512195121952,1.2739990070633898
GRC,DEU,2016,3,40,72,9,1.8,1.8285485346552177
GRC,IRN,2013,4,3,11,9,3.6666666666666665,4.618802153517007
GRC,FRA,2016,3,21,45,9,2.142857142857143,2.2200386097028644
GRC,RUS,2012,2,34,80,9,2.3529411764705883,2.3209500789896818
GRC,EUR,2014,1,372,478,9,1.2849462365591398,1.0484177514084152
GRC,TUR,2009,1,249,331,9,1.3293172690763053,0.9775627690756409
GRC,EGY,2011,1,78,110,9,1.4102564102564104,1.3716602645888236
GRC,MKD,2016,4,16,24,9,1.5,2.0
GRC,SRB,2017,1,120,162,8,1.35,1.0342861785597175
GRC,SYR,2014,3,17,39,8,2.2941176470588234,2.2848606599296417
GRC,ISR,2014,4,34,58,8,1.7058823529411764,1.6792749475223272
GRC,CHE,2012,1,17,46,8,2.7058823529411766,2.3654995741479468
GRC,USA,2017,4,39,58,8,1.4871794871794872,1.4303439938073579
GRC,ESP,2015,2,7,14,8,2.0,2.6457513110645907
GRC,EUR,2008,4,7,17,8,2.4285714285714284,2.6992062325273123
GRC,IRL,2016,1,30,44,8,1.4666666666666666,1.7759569219172373
GRC,ITA,2014,4,15,22,8,1.4666666666666666,1.8073922282301278
GRC,DEU,2010,2,28,40,8,1.4285714285714286,1.3451854182690985
GRC,BEL,2015,4,51,95,8,1.8627450980392157,1.6854626408572484
GRC,ITA,2013,1,107,132,8,1.233644859813084,0.9474836509998513
GRC,USA,2015,2,74,120,8,1.6216216216216217,1.5052665781538244
GRC,CZE,2016,1,17,52,8,3.0588235294117645,2.9679662278084913
GRC,GBR,2016,1,128,194,8,1.515625,1.4953174945304488
GRC,ESP,2012,1,27,66,8,2.4444444444444446,2.7642405179408036
GRC,DNK,2017,2,12,47,8,3.9166666666666665,3.6045005538110604
GRC,CYP,2016,1,469,587,8,1.251599147121535,0.8822941403436503
GRC,FSM,2012,1,5,17,8,3.4,3.361547262794322
GRC,ITA,2015,2,24,44,8,1.8333333333333333,2.0144406207413392
GRC,DEU,2011,2,54,81,8,1.5,1.410874210458129
GRC,PSE,2010,1,39,59,8,1.5128205128205128,1.5706484559568796
GRC,DEU,2014,1,181,212,8,1.171270718232044,0.8086017002442021
GRC,NLD,2010,3,2,9,8,4.5,4.949747468305833
GRC,ITA,2011,3,9,19,8,2.111111111111111,2.420973174388992
GRC,ITA,2011,4,12,23,7,1.9166666666666667,2.151461800448216
GRC,FIN,2015,3,4,10,7,2.5,3.0
GRC,WST,2015,3,12,24,7,2.0,1.85864075456917
GRC,BEL,2011,4,23,79,7,3.4347826086956523,2.4462603547701454
GRC,FRA,2009,1,69,99,7,1.434782608695652,1.419178105863983
GRC,TUR,2014,3,48,60,7,1.25,0.9565007145952775
GRC,CYP,2014,1,357,422,7,1.1820728291316527,0.5736862522575671
GRC,IRN,2016,1,364,507,7,1.3928571428571428,0.8008628758575345
GRC,ARE,2016,1,66,91,7,1.378787878787879,1.0779632006727606
GRC,IRQ,2016,4,8,16,7,2.0,2.138089935299395
GRC,USA,2007,1,88,109,7,1.2386363636363635,0.9467951772310652
GRC,WST,2015,1,31,56,7,1.8064516129032258,1.6617130686675858
GRC,SYR,2012,3,11,23,7,2.090909090909091,2.4271195048676715
GRC,USA,2011,4,69,104,7,1.5072463768115942,1.2904990872868334
GRC,DEU,2012,3,90,116,7,1.288888888888889,0.8899494297518291
GRC,AUS,2015,2,15,27,7,1.8,2.1111946516469904
GRC,ESP,2011,1,16,22,7,1.375,1.5000000000000002
GRC,WST,2011,2,1,7,7,7.0,
GRC,PSE,2011,1,132,172,7,1.303030303030303,0.9405162942969543
GRC,GBR,2009,1,83,152,7,1.8313253012048192,1.70236046388131
GRC,DEU,2009,1,24,41,7,1.7083333333333333,1.6805580508625224
GRC,ESP,2012,4,25,31,7,1.24,1.2000000000000002
GRC,CHN,2015,1,193,269,7,1.3937823834196892,1.0946663753078862
GRC,NLD,2015,3,14,35,6,2.5,2.0662116951635836
GRC,QAT,2008,1,9,14,6,1.5555555555555556,1.6666666666666667
GRC,ITA,2010,2,9,14,6,1.5555555555555556,1.6666666666666667
GRC,USA,2017,2,38,53,6,1.394736842105263,0.9164996183839174
GRC,ITA,2012,3,4,15,6,3.75,2.217355782608345
GRC,BRA,2017,1,50,74,6,1.48,1.3437686875776969
GRC,USA,2012,4,30,37,6,1.2333333333333334,0.9714309861845771
GRC,BRA,2017,4,66,93,6,1.4090909090909092,1.0073158961742412
GRC,PAK,2016,4,14,31,6,2.2142857142857144,1.8050600428356278
GRC,EUR,2017,3,43,62,6,1.441860465116279,1.140223987631907
GRC,SYR,2016,4,22,42,6,1.9090909090909092,1.508991808147505
GRC,EGY,2014,1,130,161,6,1.2384615384615385,0.9217765637034627
GRC,GBR,2014,4,11,22,6,2.0,1.7888543819998317
GRC,CYP,2011,1,143,191,6,1.3356643356643356,0.8876623513004711
GRC,NLD,2013,1,16,45,6,2.8125,2.315707235381882
GRC,TUR,2008,1,408,465,6,1.1397058823529411,0.5453325850066004
GRC,DEU,2010,1,180,250,6,1.3888888888888888,1.0851403065005258
GRC,ESP,2017,1,29,36,6,1.2413793103448276,0.9876079475824802
GRC,CHE,2017,1,51,68,6,1.3333333333333333,1.0519822558706335
GRC,USA,2011,2,48,55,6,1.1458333333333333,0.743470394131706
GRC,ESP,2015,3,41,60,6,1.4634146341463414,1.0511317942011305
GRC,LTU,2015,1,12,30,6,2.5,1.7837651700316897
GRC,USA,2012,3,30,41,6,1.3666666666666667,1.0661996103898193
GRC,FRA,2014,2,4,9,6,2.25,2.5
GRC,TUR,2012,3,18,25,6,1.3888888888888888,1.1950332945836273
GRC,ITA,2008,1,17,37,6,2.176470588235294,2.1861865804880156
GRC,AUT,2015,1,48,64,6,1.3333333333333333,1.098031765872576
GRC,FSM,2013,1,13,18,6,1.3846153846153846,1.3867504905630728
GRC,TUR,2012,1,92,108,6,1.173913043478261,0.7647264202641204
GRC,GBR,2017,1,344,508,6,1.4767441860465116,1.0156414530682516
GRC,AFG,2015,1,11,28,6,2.5454545454545454,2.296241989148198
GRC,ESP,2009,1,26,38,6,1.4615384615384615,1.3632540256538905
GRC,FRA,2011,3,13,21,6,1.6153846153846154,1.3867504905630728
GRC,GBR,2014,3,33,38,6,1.1515151515151516,0.8703882797784892
GRC,ISR,2010,1,147,181,6,1.2312925170068028,0.7680969831288016
GRC,LVA,2016,1,13,20,5,1.5384615384615385,1.3301243435223524
GRC,NLD,2016,1,43,60,5,1.3953488372093024,1.1779630296511032
GRC,UKR,2015,3,8,19,5,2.375,1.9226098333849673
GRC,JOR,2007,1,18,24,5,1.3333333333333333,0.9701425001453319
GRC,ESP,2011,3,21,33,5,1.5714285714285714,1.4342743312012725
GRC,FRA,2011,2,16,29,5,1.8125,1.6007810593582121
GRC,CUB,2015,1,18,22,5,1.2222222222222223,0.9428090415820634
GRC,PSE,2016,3,2,6,5,3.0,2.8284271247461903
GRC,USA,2012,2,48,69,5,1.4375,0.9872862009332406
GRC,SRB,2012,2,7,15,5,2.142857142857143,1.9518001458970664
GRC,MKD,2017,2,23,31,5,1.3478260869565217,0.9346217344793908
GRC,LAO,2011,1,16,29,5,1.8125,1.42448821218944
GRC,LUX,2014,1,22,31,5,1.4090909090909092,1.181568405173351
GRC,GBR,2012,2,24,30,5,1.25,0.8469895538599198
GRC,DZA,2015,1,5,9,5,1.8,1.7888543819998317
GRC,EGY,2017,1,28,39,5,1.3928571428571428,1.030615986761952
GRC,EUR,2012,3,56,71,5,1.2678571428571428,0.7004173153088206
GRC,DEU,2017,4,8,26,5,3.25,1.9820624179302295
GRC,ITA,2017,4,7,11,5,1.5714285714285714,1.5118578920369088
GRC,LBY,2011,4,18,30,5,1.6666666666666667,0.970142500145332
GRC,ITA,2009,1,15,19,5,1.2666666666666666,1.0327955589886444
GRC,SYR,2016,2,28,47,5,1.6785714285714286,1.0202966681339751
GRC,ITA,2013,3,8,12,5,1.5,1.4142135623730951
GRC,RUS,2015,2,70,87,5,1.2428571428571429,0.7882417470293198
GRC,BRA,2011,1,2,10,5,5.0,0.0
GRC,AUT,2008,1,29,37,5,1.2758620689655173,1.0315228591102552
GRC,GBR,2012,3,10,17,5,1.7,1.4944341180973264
GRC,MEX,2015,1,6,10,5,1.6666666666666667,1.632993161855452
GRC,JPN,2016,1,3,11,5,3.6666666666666665,2.3094010767585034
GRC,DNK,2012,2,12,31,5,2.5833333333333335,1.4433756729740643
GRC,SYR,2017,3,12,23,5,1.9166666666666667,1.2401124093721456
GRC,FRA,2014,1,115,144,5,1.2521739130434784,0.7590792929580622
GRC,SOM,2008,2,12,19,5,1.5833333333333333,1.3789543689024488
GRC,MDV,2016,1,6,12,5,2.0,1.6733200530681511
GRC,NZL,2014,1,2,5,4,2.5,2.1213203435596424
GRC,SRB,2009,1,27,33,4,1.2222222222222223,0.6405126152203486
GRC,DNK,2009,1,14,24,4,1.7142857142857142,1.0690449676496976
GRC,FRA,2014,3,3,6,4,2.0,1.7320508075688772
GRC,CHN,2011,1,77,96,4,1.2467532467532467,0.7100008183064994
GRC,IRQ,2016,2,15,23,4,1.5333333333333334,1.1254628677422753
GRC,TUR,2008,3,40,52,4,1.3,0.7578647467450733
GRC,JPN,2012,4,4,7,4,1.75,1.5
GRC,ARM,2014,1,165,205,4,1.2424242424242424,0.5647308354268361
GRC,CAN,2015,3,11,14,4,1.2727272727272727,0.904534033733291
GRC,EUR,2009,1,246,282,4,1.146341463414634,0.38720193179793644
GRC,AFR,2017,1,9,17,4,1.8888888888888888,1.2692955176439846
GRC,EUR,2009,4,10,13,4,1.3,0.9486832980505139
GRC,CHL,2010,1,20,40,4,2.0,1.213953957333768
GRC,RUS,2014,3,29,38,4,1.3103448275862069,0.7608007189732066
GRC,BEL,2017,2,6,10,4,1.6666666666666667,1.2110601416389966
GRC,PSE,2009,2,5,13,4,2.6,1.3416407864998738
GRC,PSE,2009,1,18,26,4,1.4444444444444444,0.7838233761296739
GRC,LBY,2017,1,8,15,4,1.875,1.1259916264596033
GRC,LUX,2013,1,21,27,4,1.2857142857142858,0.9023778112773576
GRC,POL,2011,3,3,6,4,2.0,1.7320508075688772
GRC,JPN,2015,2,5,8,4,1.6,1.3416407864998738
GRC,CAN,2015,4,10,16,4,1.6,1.2649110640673518
GRC,CYP,2010,1,139,168,4,1.20863309352518,0.5832793367623988
GRC,BEL,2013,2,2,5,4,2.5,2.1213203435596424
GRC,TUR,2017,4,32,36,4,1.125,0.5535807194106618
GRC,AFG,2016,2,4,7,4,1.75,1.5
GRC,TUR,2010,1,292,357,4,1.2226027397260273,0.5260591408281255
GRC,CHE,2010,1,13,25,4,1.9230769230769231,1.1875421719907087
GRC,CHE,2016,1,35,53,4,1.5142857142857142,1.0674716850199482
GRC,FIN,2011,2,3,10,4,3.3333333333333335,0.5773502691896258
GRC,SYR,2014,1,37,51,4,1.3783783783783783,0.828363559185329
GRC,DEU,2008,1,15,22,4,1.4666666666666666,1.0600988273786194
GRC,CHN,2008,1,47,62,4,1.3191489361702127,0.7831481335449447
GRC,BEL,2016,3,32,43,4,1.34375,0.7006621292426461
GRC,PAK,2015,4,6,10,4,1.6666666666666667,1.2110601416389966
GRC,ISR,2008,1,5,8,4,1.6,1.3416407864998738
GRC,FRA,2017,4,13,16,4,1.2307692307692308,0.8320502943378436
GRC,FRA,2016,2,34,57,4,1.6764705882352942,1.147344450018181
GRC,LBN,2014,1,35,49,4,1.4,0.7745966692414834
GRC,TUR,2000,1,498,542,4,1.0883534136546185,0.35916415878554797
GRC,AZE,2013,1,145,167,4,1.1517241379310346,0.47625615310633784
GRC,PRT,2012,2,1,4,4,4.0,
