ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
27,DZA,18,3.9584739066356955,77,IRQ,2011,2.8518518518518516,4
25,SDN,15,4.2296571965113205,71,IRQ,2009,2.84,2
178,EGY,92,11.747567080789697,504,IRQ,2011,2.831460674157303,2
23,MEX,40,8.110891520962547,65,IRQ,2011,2.8260869565217392,2
80,DZA,58,8.067898178129061,225,IRQ,2010,2.8125,1
228,LBN,60,6.831802527502489,641,IRQ,2012,2.81140350877193,2
720,PAK,72,7.900662030244616,2024,IRQ,2011,2.811111111111111,1
1126,GBR,54,6.263092905367684,3157,IRQ,2011,2.8037300177619895,4
35,VAT,13,3.732212716969101,98,IRQ,2014,2.8,4
4157,USA,107,7.3826083800255,11638,IRQ,2012,2.799615107048352,3
9,NGA,11,3.666666666666667,25,IRQ,2010,2.7777777777777777,2
1566,AFG,92,7.549782605824304,4348,IRQ,2012,2.7765006385696043,4
9237,USA,149,7.583345953248465,25645,IRQ,2010,2.7763343076756524,2
40,MYS,23,4.8064459923027405,111,IRQ,2013,2.775,2
6872,USA,115,7.49059938229739,19042,IRQ,2011,2.770954598370198,3
772,LBY,60,7.530518831396418,2139,IRQ,2012,2.7707253886010363,1
32,MMR,19,4.557871602885177,88,IRQ,2014,2.75,1
4,BEN,5,2.0615528128088303,11,IRQ,2008,2.75,1
4,BEN,5,2.0615528128088303,11,IRQ,2008,2.75,2
1051,FRA,148,10.436209067388718,2888,IRQ,2010,2.747859181731684,1
50,SEA,8,2.3544140048263493,137,IRQ,2014,2.74,3
494,VAT,48,5.905022221208694,1346,IRQ,2014,2.7246963562753037,1
18,SOM,15,4.322384357729853,49,IRQ,2009,2.7222222222222223,3
309,DEU,102,7.8169115544271905,841,IRQ,2014,2.72168284789644,4
81,VNM,23,4.610408246297811,220,IRQ,2012,2.7160493827160495,4
7,CUB,5,2.138089935299395,19,IRQ,2010,2.7142857142857144,2
13412,USA,116,6.804163220908914,36321,IRQ,2011,2.70809722636445,4
5146,AFG,157,8.997934580949645,13926,IRQ,2011,2.706179556937427,1
508,ISR,85,8.300010094885845,1370,IRQ,2012,2.6968503937007875,4
153,YEM,58,6.216786534257188,412,IRQ,2011,2.69281045751634,4
29,SEA,22,5.385850829958214,78,IRQ,2011,2.689655172413793,4
14850,USA,258,7.761618926705457,39883,IRQ,2010,2.6857239057239055,4
2309,SYR,86,5.629105459374502,6186,IRQ,2012,2.679081853616284,4
390,YEM,44,4.926527612105071,1044,IRQ,2011,2.6769230769230767,1
472,AUS,47,5.47756556284851,1262,IRQ,2011,2.6737288135593222,1
352,LBN,38,4.170091832282101,940,IRQ,2013,2.6704545454545454,4
27,CZE,14,3.853070703497906,72,IRQ,2009,2.6666666666666665,4
191,VAT,36,4.7741381001247865,509,IRQ,2010,2.6649214659685865,1
46,PGS,58,8.433313284045596,122,IRQ,2011,2.652173913043478,2
739,KWT,61,7.052477253578573,1958,IRQ,2011,2.6495263870094723,3
291,SYR,95,8.410225185119316,771,IRQ,2010,2.649484536082474,2
