ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
3,QAT,0,3,BRA,2008,1,3
13,LBN,0,13,BRA,2008,1,4
32,ISR,0,32,BRA,2008,1,2
24,IRL,0,24,BRA,2008,1,4
27,FRA,0,27,BRA,2008,1,4
2,MOZ,0,2,BRA,2008,1,3
46,TMP,0,46,BRA,2008,1,1
22,PER,0,22,BRA,2008,1,2
6,PAN,0,6,BRA,2008,1,2
6,CRI,0,6,BRA,2008,1,2
8,BGR,0,8,BRA,2011,1,2
9,IND,0,9,BRA,2013,1,4
3,UKR,0,3,BRA,2013,1,3
16,AFG,0,16,BRA,2013,1,2
7,ZWE,0,7,BRA,2013,1,1
27,GUY,0,27,BRA,2013,1,2
2,EST,0,2,BRA,2013,1,2
8,EST,0,8,BRA,2013,1,1
7,GHA,0,7,BRA,2014,1,3
11,FSM,0,11,BRA,2014,1,1
22,DMA,0,22,BRA,2014,1,1
124,PHL,0,124,BRA,2012,1,1
2,BRN,0,2,BRA,2012,1,3
93,COL,0,93,BRA,1988,1,1
4,MLT,0,4,BRA,2011,1,4
3,MLT,0,3,BRA,2011,1,3
2,MCO,0,2,BRA,2011,1,4
6,MCO,0,6,BRA,2011,1,3
15,ZAF,0,15,BRA,2010,1,2
5,MMR,0,5,BRA,2010,1,1
6,PSE,0,6,BRA,2011,1,2
4,HUN,0,4,BRA,2010,1,3
22,BGR,0,22,BRA,2010,1,2
12,BGR,0,12,BRA,2010,1,4
12,BGR,0,12,BRA,2010,1,3
18,LBN,0,18,BRA,2010,1,2
9,CHE,0,9,BRA,1988,1,2
11,PER,0,11,BRA,1988,1,4
7,SYC,0,7,BRA,2009,1,4
3,MKD,0,3,BRA,2009,1,1
8,IRQ,0,8,BRA,2009,1,2
2,NZL,0,2,BRA,1988,1,3
25,ESP,0,25,BRA,1988,1,1
6,NOR,0,6,BRA,1988,1,1
16,ISR,0,16,BRA,1988,1,1
10,PSE,0,10,BRA,1988,1,1
33,CRI,0,33,BRA,1988,1,1
2,GHA,0,2,BRA,1988,1,1
4,AFR,0,4,BRA,1988,1,2
2,DNK,0,2,BRA,1988,1,1
22,MOZ,0,22,BRA,1988,1,1
8,DOM,0,8,BRA,1988,1,1
19,GBR,0,19,BRA,1988,1,4
66,GBR,0,66,BRA,1988,1,1
8,MUS,0,8,BRA,1988,1,2
9,ALB,0,9,BRA,1988,1,1
2,SUR,0,2,BRA,1988,1,2
18,ARG,0,18,BRA,1988,1,2
9,RUS,0,9,BRA,1988,1,2
1,POL,,1,BRA,1988,1,1
24,ITA,0,24,BRA,1988,1,1
18,GEO,0,18,BRA,1988,1,1
4,CHE,0,4,BRA,1988,1,4
51,ESP,0,51,BRA,2002,1,1
99,USA,0,99,BRA,2002,1,2
2,MLI,0,2,BRA,2002,1,1
5,URY,0,5,BRA,2002,1,3
20,CHE,0,20,BRA,2002,1,1
11,BMU,0,11,BRA,2009,1,1
4,PER,0,4,BRA,1988,1,3
2,MAR,0,2,BRA,1988,1,1
24,NIC,0,24,BRA,1988,1,1
16,CUB,0,16,BRA,1988,1,2
1,CHE,,1,BRA,1988,1,3
1,PRT,,1,BRA,1988,1,3
1,CUB,,1,BRA,1988,1,3
7,RUS,0,7,BRA,1988,1,3
5,ITA,0,5,BRA,1988,1,3
3,LBN,0,3,BRA,1988,1,4
1,LBN,,1,BRA,1988,1,1
1,HUN,,1,BRA,1988,1,2
5,VAT,0,5,BRA,1988,1,3
2,PRT,0,2,BRA,1988,1,2
1,RUS,,1,BRA,1988,1,4
10,ARG,0,10,BRA,1988,1,3
1,SWE,,1,BRA,1988,1,1
6,GBR,0,6,BRA,1988,1,2
5,CAN,0,5,BRA,1988,1,2
67,BOL,0,67,BRA,1988,1,1
18,CAN,0,18,BRA,1988,1,1
60,CUB,0,60,BRA,1988,1,1
39,GUY,0,39,BRA,1988,1,1
18,IRQ,0,18,BRA,1988,1,2
9,IRN,0,9,BRA,1988,1,2
2,BLZ,0,2,BRA,1988,1,1
8,SAU,0,8,BRA,1988,1,2
13,SAU,0,13,BRA,1988,1,1
26,ECU,0,26,BRA,1988,1,1
271,USA,0,271,BRA,1988,1,1
27,USA,0,27,BRA,1988,1,4
6,BOL,0,6,BRA,1988,1,2
26,SUR,0,26,BRA,1988,1,1
52,PRT,0,52,BRA,1988,1,1
68,FRA,0,68,BRA,1988,1,1
12,AFR,0,12,BRA,1988,1,1
13,JPN,0,13,BRA,1988,1,2
103,JPN,0,103,BRA,1988,1,1
68,IRN,0,68,BRA,1988,1,1
137,VEN,0,137,BRA,1988,1,1
175,URY,0,175,BRA,1988,1,1
163,PER,0,163,BRA,1988,1,1
48,PAN,0,48,BRA,1988,1,1
99,MEX,0,99,BRA,1988,1,1
6,GTM,0,6,BRA,1988,1,1
19,USA,0,19,BRA,1988,1,3
1,CUB,,1,BRA,1988,1,4
9,PRY,0,9,BRA,1988,1,1
14,CYP,0,14,BRA,1988,1,4
6,ARE,0,6,BRA,1988,1,1
9,VEN,0,9,BRA,1988,1,2
38,CHN,0,38,BRA,1988,1,1
49,FIN,0,49,BRA,1988,1,1
4,VAT,0,4,BRA,1988,1,1
35,USA,0,35,BRA,1988,1,2
10,NZL,0,10,BRA,1988,1,1
4,EUR,0,4,BRA,1988,1,2
2,MEX,0,2,BRA,1988,1,2
4,TMP,0,4,BRA,1996,1,1
6,URY,0,6,BRA,1988,1,4
10,ARG,0,10,BRA,1988,1,4
5,NPL,0,5,BRA,1988,1,1
3,HUN,0,3,BRA,1988,1,1
27,FRA,0,27,BRA,1988,1,2
5,ITA,0,5,BRA,1988,1,2
2,BGR,0,2,BRA,1988,1,1
49,IRQ,0,49,BRA,1988,1,1
20,DEU,0,20,BRA,1988,1,1
6,CZE,0,6,BRA,1988,1,1
4,UZB,0,4,BRA,1988,1,1
45,AGO,0,45,BRA,1988,1,1
239,USA,0,239,BRA,1986,1,1
6,COL,0,6,BRA,1986,1,2
47,CHN,0,47,BRA,1986,1,1
2,NZL,0,2,BRA,1986,1,3
27,FRA,0,27,BRA,1986,1,1
47,GBR,0,47,BRA,1986,1,1
23,USA,0,23,BRA,1986,1,2
34,PAN,0,34,BRA,1986,1,1
81,MEX,0,81,BRA,1986,1,1
65,COL,0,65,BRA,1986,1,1
74,VEN,0,74,BRA,1986,1,1
412,ARG,0,412,BRA,1986,1,1
136,PER,0,136,BRA,1986,1,1
12,SUR,0,12,BRA,1986,1,1
309,URY,0,309,BRA,1986,1,1
2,COG,0,2,BRA,2014,1,4
1,MCO,,1,BRA,2014,1,3
24,TUR,0,24,BRA,2014,1,4
3,SLV,0,3,BRA,2014,1,3
5,SLV,0,5,BRA,2014,1,2
1,LCA,,1,BRA,2014,1,2
7,JAM,0,7,BRA,2014,1,4
11,HTI,0,11,BRA,2014,1,4
3,GRD,0,3,BRA,2014,1,2
2,DMA,0,2,BRA,2014,1,2
5,JOR,0,5,BRA,2013,1,4
43,HTI,0,43,BRA,1986,1,1
3,GHA,0,3,BRA,1986,1,4
10,ARG,0,10,BRA,1986,1,4
3,ARG,0,3,BRA,1986,1,3
6,BLZ,0,6,BRA,1986,1,1
3,HTI,0,3,BRA,1986,1,3
2,VAT,0,2,BRA,1986,1,3
61,AGO,0,61,BRA,1986,1,1
6,VAT,0,6,BRA,1986,1,4
25,IRN,0,25,BRA,1986,1,1
15,NGA,0,15,BRA,1986,1,1
9,MCO,0,9,BRA,1986,1,3
25,MCO,0,25,BRA,1986,1,1
30,THA,0,30,BRA,2013,1,4
5,ISR,0,5,BRA,1986,1,3
21,VAT,0,21,BRA,1986,1,1
2,RUS,0,2,BRA,1986,1,3
14,MCO,0,14,BRA,1986,1,2
26,HTI,0,26,BRA,1986,1,2
6,SVK,0,6,BRA,1986,1,1
7,FRA,0,7,BRA,1986,1,3
26,NIC,0,26,BRA,1986,1,1
6,KOR,0,6,BRA,1986,1,1
4,FRA,0,4,BRA,1986,1,4
51,CUB,0,51,BRA,1986,1,1
16,ESP,0,16,BRA,1986,1,1
22,SEN,0,22,BRA,2005,1,1
10,TCD,0,10,BRA,2005,1,1
3,MUS,0,3,BRA,2005,1,1
7,IRQ,0,7,BRA,2005,1,2
23,IRQ,0,23,BRA,2005,1,3
106,IRQ,0,106,BRA,2005,1,1
14,IND,0,14,BRA,2005,1,1
5,PER,0,5,BRA,2005,1,3
1,NLD,,1,BRA,2005,1,3
1,GNB,,1,BRA,2005,1,4
2,GNB,0,2,BRA,2005,1,2
1,GIN,,1,BRA,2005,1,4
3,GIN,0,3,BRA,2005,1,2
23,ZMB,0,23,BRA,2005,1,1
24,EGY,0,24,BRA,2005,1,1
7,TMP,0,7,BRA,2005,1,1
34,EUR,0,34,BRA,2005,1,3
7,CPV,0,7,BRA,2005,1,1
165,AGO,0,165,BRA,2005,1,1
18,MOZ,0,18,BRA,2005,1,4
25,MOZ,0,25,BRA,2005,1,1
10,CRB,0,10,BRA,2005,1,1
12,ZAF,0,12,BRA,2005,1,1
30,BGR,0,30,BRA,2005,1,1
34,QAT,0,34,BRA,2005,1,1
18,HTI,0,18,BRA,2005,1,2
5,SLV,0,5,BRA,2005,1,4
19,BHR,0,19,BRA,2014,1,1
10,SDN,0,10,BRA,2014,1,2
16,BHR,0,16,BRA,2014,1,2
18,PHL,0,18,BRA,2014,1,2
36,EGY,0,36,BRA,2013,1,4
36,EGY,0,36,BRA,2013,1,2
6,IND,0,6,BRA,2013,1,3
5,LKA,0,5,BRA,2013,1,2
2,GRC,0,2,BRA,2013,1,4
4,PAN,0,4,BRA,2013,1,3
3,BHS,0,3,BRA,2013,1,2
9,ECU,0,9,BRA,2013,1,3
21,LBY,0,21,BRA,1986,1,1
17,VEN,0,17,BRA,2005,1,3
3,QAT,0,3,BRA,2005,1,4
14,NGA,0,14,BRA,2005,1,3
9,ESP,0,9,BRA,2005,1,2
14,PAK,0,14,BRA,2005,1,1
10,ARE,0,10,BRA,2005,1,1
4,IND,0,4,BRA,2005,1,4
1,SGP,,1,BRA,2005,1,4
2,THA,0,2,BRA,2005,1,4
6,LKA,0,6,BRA,2004,1,1
21,URY,0,21,BRA,2005,1,2
15,CUB,0,15,BRA,2005,1,3
12,GMB,0,12,BRA,2012,1,2
1,CYP,,1,BRA,2014,1,1
2,CYP,0,2,BRA,2014,1,2
12,BLZ,0,12,BRA,2009,1,1
15,ARE,0,15,BRA,2009,1,2
7,JAM,0,7,BRA,2009,1,4
8,LBN,0,8,BRA,2009,1,2
2,SAS,0,2,BRA,2009,1,4
4,SGP,0,4,BRA,2009,1,4
9,GRC,0,9,BRA,2009,1,3
7,BMU,0,7,BRA,2009,1,4
6,GMB,0,6,BRA,2012,1,1
7,SLE,0,7,BRA,2012,1,1
2,WST,0,2,BRA,2012,1,3
7,BEL,0,7,BRA,2012,1,4
35,PHL,0,35,BRA,2009,1,3
9,SLV,0,9,BRA,2009,1,4
9,BLR,0,9,BRA,2009,1,1
1,PSE,,1,BRA,1986,1,4
2,CAF,0,2,BRA,1986,1,1
3,VEN,0,3,BRA,1986,1,3
3,PAN,0,3,BRA,1986,1,3
3,MEX,0,3,BRA,1986,1,3
4,COL,0,4,BRA,1986,1,3
1,DEU,,1,BRA,1986,1,2
3,NLD,0,3,BRA,1986,1,3
2,SEA,0,2,BRA,1999,1,1
1,PAK,,1,BRA,1999,1,4
1,LBY,,1,BRA,1999,1,3
11,ECU,0,11,BRA,1999,1,4
9,EGY,0,9,BRA,1999,1,1
9,VEN,0,9,BRA,1999,1,3
2,COM,0,2,BRA,1999,1,3
2,COM,0,2,BRA,1999,1,2
2,MYS,0,2,BRA,1999,1,3
7,COM,0,7,BRA,1999,1,1
1,MDG,,1,BRA,1999,1,1
9,ITA,0,9,BRA,1999,1,3
2,NZL,0,2,BRA,1999,1,2
7,AGO,0,7,BRA,1986,1,2
8,TGO,0,8,BRA,2012,1,1
15,NZL,0,15,BRA,2012,1,3
1,SVK,,1,BRA,2012,1,2
1,HKG,,1,BRA,2012,1,3
4,FSM,0,4,BRA,2012,1,4
9,VNM,0,9,BRA,2012,1,3
13,TZA,0,13,BRA,2012,1,2
33,SUR,0,33,BRA,2012,1,1
15,AGO,0,15,BRA,2012,1,3
2,AFG,0,2,BRA,2012,1,3
42,NPL,0,42,BRA,2012,1,1
12,MDG,0,12,BRA,2012,1,1
7,PRY,0,7,BRA,1986,1,2
17,CHL,0,17,BRA,1986,1,1
5,CHL,0,5,BRA,1986,1,2
6,KWT,0,6,BRA,1986,1,1
2,EGY,0,2,BRA,1986,1,1
2,EUR,0,2,BRA,1986,1,4
9,CRI,0,9,BRA,1986,1,1
2,CRI,0,2,BRA,1986,1,3
4,ESP,0,4,BRA,1986,1,4
1,VAT,,1,BRA,1986,1,2
22,HUN,0,22,BRA,1986,1,1
10,DEU,0,10,BRA,1986,1,1
3,MCO,0,3,BRA,1986,1,4
5,PRT,0,5,BRA,1986,1,2
21,PRY,0,21,BRA,1986,1,1
24,JPN,0,24,BRA,1986,1,1
5,ISR,0,5,BRA,1986,1,1
3,VEN,0,3,BRA,1986,1,2
5,PAN,0,5,BRA,1986,1,2
3,MEX,0,3,BRA,1986,1,2
8,HTI,0,8,BRA,1986,1,4
4,BGR,0,4,BRA,1986,1,1
11,BRB,0,11,BRA,1986,1,1
2,NIC,0,2,BRA,1986,1,3
31,ITA,0,31,BRA,1986,1,1
34,USA,0,34,BRA,1986,1,4
19,ARG,0,19,BRA,1986,1,2
4,FRA,0,4,BRA,1986,1,2
2,MAR,0,2,BRA,1986,1,1
1,GAB,,1,BRA,1986,1,1
2,CMR,0,2,BRA,1986,1,1
1,SWE,,1,BRA,1986,1,1
3,CAN,0,3,BRA,1986,1,2
4,DEU,0,4,BRA,1986,1,3
1,WST,,1,BRA,1986,1,3
8,NAM,0,8,BRA,1986,1,1
4,IRQ,0,4,BRA,1986,1,1
4,NOR,0,4,BRA,1986,1,1
14,FIN,0,14,BRA,1986,1,1
26,GUY,0,26,BRA,2005,1,1
8,ZAF,0,8,BRA,1986,1,3
3,TUR,0,3,BRA,1986,1,2
18,TUR,0,18,BRA,1986,1,1
4,ISR,0,4,BRA,1986,1,4
4,AFR,0,4,BRA,1986,1,4
22,AFR,0,22,BRA,1986,1,3
21,LBY,0,21,BRA,1986,1,2
8,GHA,0,8,BRA,1986,1,1
6,IDN,0,6,BRA,1986,1,1
7,CIV,0,7,BRA,1986,1,1
12,EUR,0,12,BRA,1986,1,1
68,PRT,0,68,BRA,1986,1,1
4,FRA,0,4,BRA,1992,1,2
10,KOR,0,10,BRA,1992,1,1
2,ECU,0,2,BRA,1992,1,4
4,ITA,0,4,BRA,1992,1,4
1,ITA,,1,BRA,1992,1,3
5,POL,0,5,BRA,1992,1,1
6,NAM,0,6,BRA,1992,1,1
17,JPN,0,17,BRA,1992,1,2
11,PRY,0,11,BRA,1992,1,2
53,JPN,0,53,BRA,1992,1,1
1,PRK,,1,BRA,1992,1,3
21,DEU,0,21,BRA,1992,1,1
5,MCO,0,5,BRA,1992,1,1
44,CUB,0,44,BRA,1992,1,1
5,EUR,0,5,BRA,1992,1,2
77,GBR,0,77,BRA,1992,1,1
57,CHN,0,57,BRA,1992,1,1
40,USA,0,40,BRA,1992,1,3
21,LBN,0,21,BRA,1992,1,1
4,MDA,0,4,BRA,1992,1,1
5,ZAF,0,5,BRA,2008,1,3
4,YEM,0,4,BRA,2008,1,1
9,ZAF,0,9,BRA,2008,1,4
2,UKR,0,2,BRA,2008,1,2
17,AFR,0,17,BRA,2008,1,4
4,SWE,0,4,BRA,2008,1,3
4,SLV,0,4,BRA,1992,1,3
6,MLT,0,6,BRA,1992,1,2
3,RUS,0,3,BRA,1992,1,2
2,EUR,0,2,BRA,1992,1,4
21,EUR,0,21,BRA,1992,1,1
12,AGO,0,12,BRA,1992,1,4
5,DEU,0,5,BRA,1992,1,2
15,USA,0,15,BRA,1992,1,2
32,PRY,0,32,BRA,1992,1,1
29,PER,0,29,BRA,1992,1,1
3,MLT,0,3,BRA,1992,1,3
6,MLT,0,6,BRA,1992,1,1
45,NIC,0,45,BRA,1992,1,1
33,DNK,0,33,BRA,2008,1,1
14,AUS,0,14,BRA,1992,1,1
12,NZL,0,12,BRA,1992,1,1
25,ITA,0,25,BRA,1992,1,1
10,ISR,0,10,BRA,1992,1,1
12,CAN,0,12,BRA,1992,1,1
11,VEN,0,11,BRA,1992,1,3
6,CRI,0,6,BRA,1992,1,1
61,COL,0,61,BRA,1992,1,1
31,AGO,0,31,BRA,1992,1,1
12,AGO,0,12,BRA,1992,1,2
3,RUS,0,3,BRA,1992,1,1
9,CUB,0,9,BRA,1992,1,2
8,CAN,0,8,BRA,2002,1,4
5,LBN,0,5,BRA,2002,1,2
9,AGO,0,9,BRA,2002,1,2
1,KOR,,1,BRA,2002,1,2
3,IRQ,0,3,BRA,2002,1,3
2,ITA,0,2,BRA,2002,1,2
8,BOL,0,8,BRA,2002,1,2
2,GTM,0,2,BRA,2002,1,3
1,ITA,,1,BRA,2002,1,3
2,MOZ,0,2,BRA,2002,1,3
1,BEL,,1,BRA,2002,1,4
12,IRQ,0,12,BRA,2002,1,2
13,CAN,0,13,BRA,2002,1,3
3,GIN,0,3,BRA,2002,1,1
53,ARG,0,53,BRA,2002,1,2
27,ISR,0,27,BRA,2002,1,4
18,GBR,0,18,BRA,2002,1,4
12,ITA,0,12,BRA,2002,1,4
16,EUR,0,16,BRA,2002,1,2
16,IRQ,0,16,BRA,2002,1,1
35,PRY,0,35,BRA,2002,1,2
4,FRA,0,4,BRA,2002,1,2
9,AUT,0,9,BRA,2002,1,1
31,ARG,0,31,BRA,2002,1,3
28,AUS,0,28,BRA,2002,1,1
8,CHN,0,8,BRA,1996,1,3
4,POL,0,4,BRA,2008,1,3
2,SWE,0,2,BRA,2008,1,2
8,JAM,0,8,BRA,2008,1,2
21,ECU,0,21,BRA,2008,1,2
3,WSM,0,3,BRA,2008,1,1
8,BLR,0,8,BRA,2008,1,1
5,LKA,0,5,BRA,2008,1,2
19,LKA,0,19,BRA,2008,1,1
7,GTM,0,7,BRA,2008,1,4
25,ZAF,0,25,BRA,2008,1,2
7,PHL,0,7,BRA,2008,1,4
4,ARE,0,4,BRA,2008,1,3
5,PAK,0,5,BRA,2008,1,4
3,ZAF,0,3,BRA,1992,1,1
3,DOM,0,3,BRA,2008,1,3
1,BTN,,1,BRA,2008,1,2
5,SYR,0,5,BRA,2008,1,2
7,DOM,0,7,BRA,2008,1,4
8,NOR,0,8,BRA,2008,1,4
11,UKR,0,11,BRA,2008,1,1
9,SEA,0,9,BRA,2008,1,1
9,CRI,0,9,BRA,2008,1,3
43,CHL,0,43,BRA,2008,1,2
6,BLZ,0,6,BRA,2013,1,1
16,THA,0,16,BRA,2014,1,4
6,GNB,0,6,BRA,2002,1,1
16,MEX,0,16,BRA,2004,1,4
15,PSE,0,15,BRA,2014,1,2
50,ETH,0,50,BRA,2014,1,1
1,BGD,,1,BRA,2014,1,4
13,QAT,0,13,BRA,2014,1,4
1,ISL,,1,BRA,2011,1,4
2,AUT,0,2,BRA,2004,1,4
2,NZL,0,2,BRA,2004,1,1
1,CPV,,1,BRA,2004,1,2
3,UGA,0,3,BRA,2004,1,4
5,THA,0,5,BRA,2004,1,4
3,JOR,0,3,BRA,2004,1,2
9,IRQ,0,9,BRA,2004,1,4
4,QAT,0,4,BRA,2014,1,3
12,ARM,0,12,BRA,2011,1,2
13,IDN,0,13,BRA,2004,1,4
12,ZMB,0,12,BRA,2004,1,1
9,MYS,0,9,BRA,2004,1,1
5,GBR,0,5,BRA,2004,1,3
1,CAF,,1,BRA,2004,1,2
1,CAF,,1,BRA,2004,1,1
1,STP,,1,BRA,2004,1,2
12,COL,0,12,BRA,2004,1,4
25,THA,0,25,BRA,2004,1,1
26,ARG,0,26,BRA,2004,1,4
25,ITA,0,25,BRA,2004,1,4
4,YEM,0,4,BRA,2009,1,4
114,PRY,0,114,BRA,2005,1,1
32,PSE,0,32,BRA,2005,1,1
30,JOR,0,30,BRA,2005,1,1
136,CHN,0,136,BRA,2005,1,1
17,PRY,0,17,BRA,2005,1,4
8,LBR,0,8,BRA,2005,1,1
156,CUB,0,156,BRA,2005,1,1
4,SEA,0,4,BRA,2004,1,2
5,CHL,0,5,BRA,2004,1,3
3,MAR,0,3,BRA,2004,1,4
1,SYC,,1,BRA,2012,1,3
2,YEM,0,2,BRA,2009,1,2
9,ITA,0,9,BRA,2004,1,3
3,LBY,0,3,BRA,2012,1,3
13,GIN,0,13,BRA,2009,1,1
13,MOZ,0,13,BRA,2009,1,2
10,DZA,0,10,BRA,2009,1,2
19,BGR,0,19,BRA,2011,1,4
3,MUS,0,3,BRA,2011,1,4
2,BGD,0,2,BRA,2011,1,4
9,ALB,0,9,BRA,2011,1,1
2,MLI,0,2,BRA,2014,1,3
22,MOZ,0,22,BRA,2014,1,2
4,BGD,0,4,BRA,2014,1,2
6,COD,0,6,BRA,2014,1,1
4,FRA,0,4,BRA,1992,1,3
7,DOM,0,7,BRA,2009,1,3
1,COD,,1,BRA,2009,1,3
12,KOR,0,12,BRA,2009,1,4
12,CPV,0,12,BRA,2009,1,2
2,ATG,0,2,BRA,2009,1,3
2,KHM,0,2,BRA,2009,1,3
1,CHN,,1,BRA,1992,1,2
4,FRA,0,4,BRA,1992,1,4
4,AGO,0,4,BRA,1992,1,3
1,RUS,,1,BRA,1992,1,4
3,MLT,0,3,BRA,1992,1,4
4,GUY,0,4,BRA,1992,1,2
1,VUT,,1,BRA,2009,1,4
2,CUB,0,2,BRA,1992,1,3
2,NAM,0,2,BRA,1992,1,2
4,MYS,0,4,BRA,2009,1,4
6,EGY,0,6,BRA,2009,1,4
2,LBN,0,2,BRA,1992,1,4
4,ABW,0,4,BRA,1992,1,1
5,SEN,0,5,BRA,1992,1,1
4,JPN,0,4,BRA,1992,1,4
3,AFR,0,3,BRA,1992,1,4
5,ZAF,0,5,BRA,1992,1,4
3,THA,0,3,BRA,1992,1,1
1,CHL,,1,BRA,1992,1,3
4,GHA,0,4,BRA,2009,1,3
12,TZA,0,12,BRA,2004,1,1
12,PRY,0,12,BRA,2004,1,2
34,PHL,0,34,BRA,2009,1,2
1,MMR,,1,BRA,2009,1,4
1,LAO,,1,BRA,2009,1,4
3,LAO,0,3,BRA,2009,1,1
1,KHM,,1,BRA,2009,1,4
1,KGZ,,1,BRA,2009,1,4
3,KGZ,0,3,BRA,2009,1,1
1,KAZ,,1,BRA,2009,1,4
2,ISL,0,2,BRA,2009,1,4
13,CYP,0,13,BRA,2009,1,1
5,RWA,0,5,BRA,2008,1,1
1,MDG,,1,BRA,2009,1,3
3,GIN,0,3,BRA,2009,1,4
5,MWI,0,5,BRA,2009,1,2
18,MWI,0,18,BRA,2009,1,1
3,MDG,0,3,BRA,2009,1,2
7,GUY,0,7,BRA,2009,1,3
2,PRK,0,2,BRA,2012,1,2
20,MCO,0,20,BRA,2012,1,1
17,DNK,0,17,BRA,2012,1,3
10,JAM,0,10,BRA,2009,1,2
1,MCO,,1,BRA,2009,1,3
11,IND,0,11,BRA,2009,1,2
15,FRA,0,15,BRA,1993,1,1
6,NAM,0,6,BRA,1993,1,2
2,BEN,0,2,BRA,1993,1,2
6,BOL,0,6,BRA,1993,1,2
8,VEN,0,8,BRA,1993,1,2
2,PRY,0,2,BRA,1993,1,3
4,FRA,0,4,BRA,1993,1,4
34,CAN,0,34,BRA,1993,1,1
5,CAN,0,5,BRA,1993,1,4
33,URY,0,33,BRA,1993,1,1
27,ARG,0,27,BRA,1993,1,2
13,CHL,0,13,BRA,1993,1,4
7,CHL,0,7,BRA,1993,1,3
4,CHL,0,4,BRA,1993,1,2
9,URY,0,9,BRA,1993,1,2
8,FRA,0,8,BRA,1993,1,2
4,GTM,0,4,BRA,1993,1,1
4,CRI,0,4,BRA,1993,1,1
28,USA,0,28,BRA,1993,1,4
2,UGA,0,2,BRA,1993,1,1
9,PAN,0,9,BRA,1993,1,1
13,HND,0,13,BRA,1993,1,1
16,ARG,0,16,BRA,1993,1,3
1,SLV,,1,BRA,1993,1,3
1,SLV,,1,BRA,1993,1,2
6,JPN,0,6,BRA,1993,1,2
20,SLV,0,20,BRA,1993,1,1
15,TGO,0,15,BRA,2009,1,1
4,COD,0,4,BRA,2007,1,1
35,CHL,0,35,BRA,2007,1,2
1,LBY,,1,BRA,2007,1,3
4,LBY,0,4,BRA,2007,1,1
2,LAM,0,2,BRA,2007,1,1
40,NAM,0,40,BRA,2007,1,1
49,MOZ,0,49,BRA,2007,1,1
16,AGO,0,16,BRA,2007,1,2
6,SGP,0,6,BRA,2009,1,2
8,SDN,0,8,BRA,2009,1,3
4,BEL,0,4,BRA,2009,1,2
9,ARE,0,9,BRA,2009,1,4
22,ESP,0,22,BRA,1993,1,1
9,SDN,0,9,BRA,2009,1,2
21,PHL,0,21,BRA,2009,1,4
21,BRN,0,21,BRA,2009,1,1
16,IDN,0,16,BRA,2009,1,3
49,SDN,0,49,BRA,2009,1,1
2,PHL,0,2,BRA,1993,1,2
6,MOZ,0,6,BRA,1993,1,1
2,DEU,0,2,BRA,1993,1,2
2,ESP,0,2,BRA,1993,1,3
8,ARG,0,8,BRA,1993,1,4
3,SAU,0,3,BRA,1993,1,1
3,CAN,0,3,BRA,1993,1,2
16,ECU,0,16,BRA,1993,1,1
6,RWA,0,6,BRA,1993,1,1
16,MEX,0,16,BRA,1993,1,1
6,MDG,0,6,BRA,1993,1,1
8,KEN,0,8,BRA,1993,1,1
16,NAM,0,16,BRA,1993,1,1
25,GBR,0,25,BRA,1993,1,1
12,ETH,0,12,BRA,1993,1,1
12,BDI,0,12,BRA,1993,1,1
4,BEN,0,4,BRA,1993,1,1
2,EUR,0,2,BRA,1993,1,3
7,EUR,0,7,BRA,1993,1,1
12,PRY,0,12,BRA,1993,1,2
6,TZA,0,6,BRA,1993,1,1
98,PRY,0,98,BRA,1993,1,1
58,CUB,0,58,BRA,1993,1,1
129,ARG,0,129,BRA,1993,1,1
6,COL,0,6,BRA,1993,1,4
60,COL,0,60,BRA,1993,1,1
27,CHN,0,27,BRA,1993,1,1
73,VEN,0,73,BRA,1993,1,1
10,GUY,0,10,BRA,1993,1,4
49,JPN,0,49,BRA,1993,1,1
19,SEN,0,19,BRA,2014,1,1
27,MAR,0,27,BRA,2014,1,2
27,KAZ,0,27,BRA,2014,1,1
6,AGO,0,6,BRA,1993,1,1
19,USA,0,19,BRA,1993,1,3
3,HTI,0,3,BRA,1993,1,2
38,PER,0,38,BRA,1993,1,1
68,CHL,0,68,BRA,1993,1,1
22,BOL,0,22,BRA,1993,1,1
26,VEN,0,26,BRA,1993,1,4
3,SUR,0,3,BRA,1993,1,4
10,PER,0,10,BRA,1993,1,4
13,BOL,0,13,BRA,1993,1,4
16,USA,0,16,BRA,1993,1,2
12,GBR,0,12,BRA,1993,1,4
6,AGO,0,6,BRA,1993,1,4
20,CRI,0,20,BRA,2007,1,1
3,COL,0,3,BRA,1993,1,2
63,PRT,0,63,BRA,1993,1,1
19,NIC,0,19,BRA,1993,1,1
2,TZA,0,2,BRA,1993,1,2
18,PRT,0,18,BRA,1993,1,4
19,ITA,0,19,BRA,1993,1,4
10,AFR,0,10,BRA,1993,1,4
2,DOM,0,2,BRA,1993,1,1
3,PRT,0,3,BRA,1993,1,2
9,HTI,0,9,BRA,1993,1,1
14,ZWE,0,14,BRA,1993,1,1
6,ZMB,0,6,BRA,1993,1,1
51,ISR,0,51,BRA,2003,1,1
6,IDN,0,6,BRA,2003,1,1
7,RUS,0,7,BRA,2003,1,4
37,RUS,0,37,BRA,2003,1,2
3,NOR,0,3,BRA,2003,1,4
24,BOL,0,24,BRA,2003,1,2
18,FRA,0,18,BRA,2003,1,4
