ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
3,NER,2,0.5773502691896258,4,ZAF,2010,1.3333333333333333,4
15,FRA,2,0.4879500364742666,20,ZAF,2006,1.3333333333333333,4
3,HRV,2,0.5773502691896258,4,ZAF,2014,1.3333333333333333,4
6,IRQ,3,0.816496580927726,8,ZAF,1996,1.3333333333333333,4
24,RWA,4,0.8681147322824312,32,ZAF,2013,1.3333333333333333,2
6,MCO,2,0.5163977794943222,8,ZAF,2012,1.3333333333333333,4
6,ESP,2,0.5163977794943222,8,ZAF,2004,1.3333333333333333,2
9,CYP,2,0.5,12,ZAF,2014,1.3333333333333333,3
3,KOR,2,0.5773502691896258,4,ZAF,1997,1.3333333333333333,1
12,CZE,2,0.49236596391733095,16,ZAF,2014,1.3333333333333333,2
75,MRT,4,0.7413160928710164,100,ZAF,2011,1.3333333333333333,1
3,CMR,2,0.5773502691896258,4,ZAF,2011,1.3333333333333333,3
3,ECU,2,0.5773502691896258,4,ZAF,2010,1.3333333333333333,1
9,ARE,3,0.7071067811865476,12,ZAF,2011,1.3333333333333333,3
57,AFG,3,0.511766315719159,76,ZAF,2007,1.3333333333333333,4
9,GRC,2,0.5,12,ZAF,2001,1.3333333333333333,1
3,SAU,2,0.5773502691896258,4,ZAF,2001,1.3333333333333333,3
6,DEU,2,0.5163977794943222,8,ZAF,2001,1.3333333333333333,3
9,BDI,3,0.7071067811865476,12,ZAF,1999,1.3333333333333333,3
3,RWA,2,0.5773502691896258,4,ZAF,2009,1.3333333333333333,3
6,VEN,2,0.5163977794943222,8,ZAF,2004,1.3333333333333333,1
3,MDV,2,0.5773502691896258,4,ZAF,2007,1.3333333333333333,4
3,MLT,2,0.5773502691896258,4,ZAF,2014,1.3333333333333333,3
3,GMB,2,0.5773502691896258,4,ZAF,2013,1.3333333333333333,3
6,ISL,2,0.5163977794943222,8,ZAF,2011,1.3333333333333333,1
3,OMN,2,0.5773502691896258,4,ZAF,2011,1.3333333333333333,4
3,TWN,2,0.5773502691896258,4,ZAF,2013,1.3333333333333333,4
9,MWI,3,0.7071067811865476,12,ZAF,2013,1.3333333333333333,3
6,SVK,2,0.5163977794943222,8,ZAF,2007,1.3333333333333333,2
15,QAT,3,0.6172133998483678,20,ZAF,2011,1.3333333333333333,4
24,SOM,3,0.6370220572706061,32,ZAF,2012,1.3333333333333333,3
6,SDN,2,0.5163977794943222,8,ZAF,2010,1.3333333333333333,3
6,MYS,2,0.5163977794943222,8,ZAF,2013,1.3333333333333333,3
3,HTI,2,0.5773502691896258,4,ZAF,2011,1.3333333333333333,2
6,IRN,2,0.5163977794943222,8,ZAF,2006,1.3333333333333333,2
21,BGR,3,0.6582805886043833,28,ZAF,2012,1.3333333333333333,1
6,AFG,2,0.5163977794943222,8,ZAF,2013,1.3333333333333333,3
3,NLD,2,0.5773502691896258,4,ZAF,1994,1.3333333333333333,4
3,TZA,2,0.5773502691896258,4,ZAF,2009,1.3333333333333333,3
3,BGR,2,0.5773502691896258,4,ZAF,2011,1.3333333333333333,2
6,BDI,2,0.5163977794943222,8,ZAF,1999,1.3333333333333333,2
12,AUT,5,1.1547005383792517,16,ZAF,2009,1.3333333333333333,1
6,PHL,2,0.5163977794943222,8,ZAF,2002,1.3333333333333333,1
309,ZWE,9,1.079121014762554,412,ZAF,2009,1.3333333333333333,3
15,NLD,6,1.2909944487358056,20,ZAF,2009,1.3333333333333333,3
6,PAK,2,0.5163977794943222,8,ZAF,2002,1.3333333333333333,2
42,MYS,3,0.6866911354074366,56,ZAF,2011,1.3333333333333333,1
3,OMN,2,0.5773502691896258,4,ZAF,2012,1.3333333333333333,2
6,AFG,2,0.5163977794943222,8,ZAF,2003,1.3333333333333333,4
3,SLE,2,0.5773502691896258,4,ZAF,1997,1.3333333333333333,4
18,LBN,3,0.6859943405700355,24,ZAF,1997,1.3333333333333333,1
6,PER,2,0.5163977794943222,8,ZAF,2013,1.3333333333333333,2
6,AFG,2,0.5163977794943223,8,ZAF,2003,1.3333333333333333,2
9,NLD,2,0.5,12,ZAF,2014,1.3333333333333333,4
3,TMP,2,0.5773502691896258,4,ZAF,1998,1.3333333333333333,1
27,BWA,4,0.8320502943378436,36,ZAF,2008,1.3333333333333333,2
3,YEM,2,0.5773502691896258,4,ZAF,2004,1.3333333333333333,2
6,FIN,2,0.5163977794943222,8,ZAF,2003,1.3333333333333333,2
6,AUT,2,0.5163977794943222,8,ZAF,2006,1.3333333333333333,1
3,TUR,2,0.5773502691896258,4,ZAF,2005,1.3333333333333333,3
3,TWN,2,0.5773502691896258,4,ZAF,2014,1.3333333333333333,4
3,NPL,2,0.5773502691896258,4,ZAF,2012,1.3333333333333333,2
21,IRL,7,1.3165611772087666,28,ZAF,2012,1.3333333333333333,3
3,LTU,2,0.5773502691896258,4,ZAF,2010,1.3333333333333333,4
3,LTU,2,0.5773502691896258,4,ZAF,2010,1.3333333333333333,1
9,ZMB,2,0.5,12,ZAF,2003,1.3333333333333333,3
6,RUS,2,0.5163977794943222,8,ZAF,1999,1.3333333333333333,2
93,ZWE,7,0.9479191551169757,124,ZAF,2014,1.3333333333333333,3
3,SLB,2,0.5773502691896258,4,ZAF,2008,1.3333333333333333,3
3,MWI,2,0.5773502691896258,4,ZAF,2010,1.3333333333333333,3
15,PSE,2,0.4879500364742666,20,ZAF,2007,1.3333333333333333,3
12,GHA,2,0.49236596391733095,16,ZAF,2011,1.3333333333333333,4
54,PAK,4,0.726843784311631,72,ZAF,2014,1.3333333333333333,4
18,BEL,2,0.485071250072666,24,ZAF,2014,1.3333333333333333,4
3,BGR,2,0.5773502691896258,4,ZAF,2013,1.3333333333333333,4
6,MWI,3,0.816496580927726,8,ZAF,2011,1.3333333333333333,3
6,URY,2,0.5163977794943222,8,ZAF,1997,1.3333333333333333,2
3,MAR,2,0.5773502691896258,4,ZAF,2012,1.3333333333333333,3
9,MWI,2,0.5,12,ZAF,2006,1.3333333333333333,4
6,GIN,2,0.5163977794943223,8,ZAF,2009,1.3333333333333333,4
298,ZWE,37,2.1974202339016498,397,ZAF,2011,1.332214765100671,3
79,WST,3,0.6143898158573889,105,ZAF,2011,1.3291139240506329,3
122,NLD,10,1.3932696721569702,162,ZAF,2014,1.3278688524590163,1
58,VEN,3,0.659290714953545,77,ZAF,2013,1.3275862068965518,1
49,MMR,8,1.4051653980647143,65,ZAF,2009,1.3265306122448979,1
46,MOZ,4,0.6684758061303658,61,ZAF,2014,1.326086956521739,2
157,YEM,4,0.6525743941238262,208,ZAF,2014,1.3248407643312101,1
108,ARE,7,0.9153795362560444,143,ZAF,2013,1.3240740740740742,1
34,SWZ,4,0.7675458030077391,45,ZAF,2013,1.3235294117647058,4
223,ZWE,11,1.116528894073256,295,ZAF,2012,1.3228699551569507,3
28,MDV,3,0.6696362433535825,37,ZAF,2012,1.3214285714285714,4
56,PSE,6,1.0288058895834329,74,ZAF,2010,1.3214285714285714,3
28,MLI,2,0.47559486560567094,37,ZAF,2011,1.3214285714285714,4
50,LBR,6,1.0961900624714787,66,ZAF,2007,1.32,1
50,DEU,4,0.7125693664765672,66,ZAF,2013,1.32,4
197,IND,7,0.7452324383261464,260,ZAF,2011,1.3197969543147208,1
291,ISR,12,1.3199769466579694,384,ZAF,2011,1.3195876288659794,1
47,CZE,3,0.629229445216214,62,ZAF,2001,1.3191489361702127,1
22,GNQ,4,0.8387271329003274,29,ZAF,2007,1.3181818181818181,1
63,ISR,8,1.0599056078696094,83,ZAF,2009,1.3174603174603174,2
835,USA,13,1.082284977117405,1100,ZAF,2014,1.3173652694610778,4
240,NAM,16,1.4259010706635247,316,ZAF,2014,1.3166666666666667,1
19,JPN,3,0.5823927253578187,25,ZAF,2012,1.3157894736842106,4
19,CUB,2,0.4775669329409193,25,ZAF,1998,1.3157894736842106,3
114,MOZ,20,1.8353258709644944,150,ZAF,2014,1.3157894736842106,4
19,SDN,4,0.7492686492653552,25,ZAF,2007,1.3157894736842106,3
111,COD,9,1.2059095547419192,146,ZAF,2008,1.3153153153153154,1
35,COL,2,0.4710082159536055,46,ZAF,2011,1.3142857142857143,1
105,ESP,10,1.2350201315260916,138,ZAF,2011,1.3142857142857143,1
32,EGY,4,0.6927039119836262,42,ZAF,2009,1.3125,4
16,CUB,2,0.47871355387816905,21,ZAF,1999,1.3125,1
32,ZMB,4,0.8590129369261279,42,ZAF,2013,1.3125,2
16,MDV,6,1.25,21,ZAF,2010,1.3125,4
32,CAN,4,0.7803018439949604,42,ZAF,2012,1.3125,4
16,UGA,2,0.47871355387816905,21,ZAF,2013,1.3125,4
16,NZL,3,0.704154339142587,21,ZAF,2014,1.3125,3
74,IRN,2,0.4659847629843492,97,ZAF,2003,1.3108108108108107,1
325,CHN,6,0.756886710728556,426,ZAF,2007,1.3107692307692307,1
171,PAK,5,0.7917705379687485,224,ZAF,2013,1.3099415204678362,1
188,BWA,5,0.7243155831937792,246,ZAF,2012,1.3085106382978724,1
13,ARG,3,0.7510676161988108,17,ZAF,2002,1.3076923076923077,1
13,SYR,2,0.48038446141526137,17,ZAF,2013,1.3076923076923077,2
13,JOR,2,0.48038446141526137,17,ZAF,2012,1.3076923076923077,4
39,MCO,5,0.7997975452327445,51,ZAF,2014,1.3076923076923077,1
13,IRL,5,1.1094003924504583,17,ZAF,2011,1.3076923076923077,3
13,LBN,2,0.48038446141526137,17,ZAF,1999,1.3076923076923077,1
13,PAK,3,0.7510676161988108,17,ZAF,2012,1.3076923076923077,2
351,KEN,13,1.1720180773462385,459,ZAF,2008,1.3076923076923077,1
13,BGD,2,0.48038446141526137,17,ZAF,2012,1.3076923076923077,1
75,ETH,8,1.1267428941642141,98,ZAF,2009,1.3066666666666666,1
167,EUR,9,1.0102640406999144,218,ZAF,2012,1.3053892215568863,1
187,SAF,9,1.0307781496582529,244,ZAF,2011,1.304812834224599,1
115,AGO,5,0.8183628612618006,150,ZAF,2011,1.3043478260869565,1
23,COD,3,0.6349504353380415,30,ZAF,2009,1.3043478260869565,4
23,MWI,5,0.9261249968991351,30,ZAF,2014,1.3043478260869565,2
207,AUS,4,0.7099367090501109,270,ZAF,2013,1.3043478260869565,4
46,LBY,4,0.7562940409182808,60,ZAF,2013,1.3043478260869565,2
33,EGY,3,0.6366341416410451,43,ZAF,2013,1.303030303030303,2
33,IRL,6,0.9514741353831067,43,ZAF,2011,1.303030303030303,4
33,SWZ,4,0.7699370300894938,43,ZAF,2013,1.303030303030303,3
33,MWI,3,0.5854938345559502,43,ZAF,2012,1.303030303030303,4
86,SOM,6,0.9587954138870471,112,ZAF,2011,1.302325581395349,2
43,DZA,3,0.6375131640444854,56,ZAF,2014,1.302325581395349,4
285,ZWE,14,1.3916869928041304,371,ZAF,2009,1.3017543859649123,4
63,FRA,4,0.6870911249824859,82,ZAF,2008,1.3015873015873016,4
10,SOM,4,0.9486832980505139,13,ZAF,2014,1.3,3
10,IND,2,0.48304589153964794,13,ZAF,2012,1.3,2
100,CZE,4,0.6890192121758832,130,ZAF,2014,1.3,1
10,COD,2,0.48304589153964794,13,ZAF,2000,1.3,4
10,NPL,2,0.48304589153964794,13,ZAF,2013,1.3,1
10,MYS,3,0.674948557710553,13,ZAF,2011,1.3,4
20,CMR,7,1.3416407864998738,26,ZAF,2010,1.3,1
20,SEN,2,0.47016234598162726,26,ZAF,2007,1.3,1
10,SWE,4,0.9486832980505139,13,ZAF,2011,1.3,3
70,CHN,5,0.7866642102639124,91,ZAF,2014,1.3,3
10,NAM,2,0.483045891539648,13,ZAF,2001,1.3,3
10,NOR,2,0.48304589153964794,13,ZAF,2012,1.3,4
77,MYS,2,0.46068984500178084,100,ZAF,2003,1.2987012987012987,1
57,BEL,4,0.6536958740418578,74,ZAF,2010,1.2982456140350878,1
115,BRA,4,0.8053975050331693,149,ZAF,2007,1.2956521739130435,1
183,GBR,9,0.989132080899331,237,ZAF,2009,1.2950819672131149,3
197,SDN,5,0.7789443990925504,255,ZAF,2013,1.2944162436548223,1
51,CHN,8,1.2852099851317498,66,ZAF,2010,1.2941176470588236,4
17,NOR,2,0.4696682183138621,22,ZAF,2012,1.2941176470588236,1
17,MOZ,2,0.4696682183138622,22,ZAF,2012,1.2941176470588236,3
17,ZMB,2,0.46966821831386213,22,ZAF,1997,1.2941176470588236,2
109,UKR,2,0.4575043471474905,141,ZAF,2014,1.2935779816513762,1
75,CHE,2,0.4583558553025041,97,ZAF,1999,1.2933333333333332,1
181,NAM,4,0.5347931219090727,234,ZAF,2011,1.292817679558011,1
82,BRA,2,0.4577940902716245,106,ZAF,1998,1.2926829268292683,1
124,MYS,5,0.6840124749062932,160,ZAF,2014,1.2903225806451613,1
38,IND,4,0.693907647755151,49,ZAF,2013,1.2894736842105263,2
45,SYR,4,0.7268306737355188,58,ZAF,2013,1.288888888888889,3
52,MOZ,6,0.8708017144807908,67,ZAF,2013,1.2884615384615385,3
59,AFG,4,0.6960689486663565,76,ZAF,2007,1.2881355932203389,1
584,CAN,16,1.1900612095452667,752,ZAF,2013,1.2876712328767124,1
73,CAN,16,1.7910227684419944,94,ZAF,2011,1.2876712328767124,3
167,ISR,8,1.0006130434574476,215,ZAF,2010,1.2874251497005988,3
115,JPN,6,0.8352457080583539,148,ZAF,2010,1.2869565217391303,1
437,AGO,12,1.2682112405246515,562,ZAF,2009,1.2860411899313502,1
42,CHN,3,0.6357524554958396,54,ZAF,2009,1.2857142857142858,2
7,CHE,2,0.4879500364742666,9,ZAF,2002,1.2857142857142858,3
7,HTI,2,0.4879500364742666,9,ZAF,2010,1.2857142857142858,3
7,CUB,2,0.4879500364742666,9,ZAF,2001,1.2857142857142858,4
7,NGA,2,0.4879500364742666,9,ZAF,2003,1.2857142857142858,4
21,KEN,2,0.4629100498862757,27,ZAF,2002,1.2857142857142858,2
7,ARE,3,0.7559289460184545,9,ZAF,2008,1.2857142857142858,4
7,DZA,2,0.4879500364742666,9,ZAF,2011,1.2857142857142858,1
7,SWZ,2,0.4879500364742666,9,ZAF,2010,1.2857142857142858,2
7,BLR,2,0.4879500364742666,9,ZAF,2010,1.2857142857142858,2
7,PNG,2,0.4879500364742666,9,ZAF,2012,1.2857142857142858,1
7,KOR,2,0.4879500364742666,9,ZAF,2013,1.2857142857142858,4
7,CZE,2,0.4879500364742666,9,ZAF,2007,1.2857142857142858,4
7,TWN,2,0.4879500364742666,9,ZAF,2013,1.2857142857142858,3
42,CAN,4,0.6730242733169939,54,ZAF,2011,1.2857142857142858,2
28,IRL,4,0.6586823467062357,36,ZAF,2012,1.2857142857142858,4
14,PER,2,0.4688072309384954,18,ZAF,2012,1.2857142857142858,1
7,MLT,2,0.4879500364742666,9,ZAF,2011,1.2857142857142858,1
7,PAN,2,0.4879500364742666,9,ZAF,2009,1.2857142857142858,1
14,GRC,2,0.4688072309384954,18,ZAF,2007,1.2857142857142858,1
7,QAT,2,0.4879500364742666,9,ZAF,2014,1.2857142857142858,4
7,EGY,2,0.4879500364742666,9,ZAF,2007,1.2857142857142858,3
35,BWA,3,0.5724780279075999,45,ZAF,2014,1.2857142857142858,3
35,BEL,2,0.45834924851410563,45,ZAF,2006,1.2857142857142858,1
21,LBN,3,0.6436503043467892,27,ZAF,2011,1.2857142857142858,4
7,FIN,2,0.4879500364742666,9,ZAF,2008,1.2857142857142858,1
77,MOZ,5,0.8562024916845998,99,ZAF,2008,1.2857142857142858,4
7,JPN,3,0.7559289460184544,9,ZAF,2009,1.2857142857142858,4
7,ALB,3,0.7559289460184546,9,ZAF,1999,1.2857142857142858,1
427,USA,9,1.0176181076471673,549,ZAF,2014,1.2857142857142858,3
7,CIV,2,0.4879500364742666,9,ZAF,2010,1.2857142857142858,3
7,COM,2,0.48795003647426666,9,ZAF,1998,1.2857142857142858,1
14,BRA,2,0.46880723093849547,18,ZAF,2013,1.2857142857142858,2
35,ITA,4,0.6673665793703668,45,ZAF,2014,1.2857142857142858,3
7,COD,3,0.7559289460184544,9,ZAF,2014,1.2857142857142858,3
676,ZWE,9,1.0106598179343596,868,ZAF,2014,1.2840236686390532,1
60,KEN,6,0.7385663314751768,77,ZAF,2014,1.2833333333333334,4
180,BWA,8,0.8408229541487694,231,ZAF,2008,1.2833333333333334,1
241,ZWE,9,0.980674253613933,309,ZAF,2009,1.2821576763485478,2
39,DEU,8,1.145901574461601,50,ZAF,2009,1.2820512820512822,4
39,PAK,3,0.604749532700063,50,ZAF,2003,1.2820512820512822,4
266,ZWE,5,0.643848638777213,341,ZAF,2011,1.281954887218045,4
32,IRQ,2,0.4568034093991743,41,ZAF,2007,1.28125,1
107,AUS,6,0.774528371690829,137,ZAF,2013,1.280373831775701,2
25,IRQ,3,0.6137317546507323,32,ZAF,2003,1.28,4
25,SDN,3,0.6782329983125269,32,ZAF,2011,1.28,3
154,CUB,3,0.5176209182309371,197,ZAF,2009,1.2792207792207793,1
97,VNM,5,0.6413246064662625,124,ZAF,2011,1.2783505154639174,1
18,LSO,4,0.751903901522118,23,ZAF,2010,1.2777777777777777,4
18,CZE,3,0.6691131580686885,23,ZAF,2011,1.2777777777777777,2
126,RWA,3,0.5746496517202654,161,ZAF,2003,1.2777777777777777,1
18,BWA,2,0.4608885989624768,23,ZAF,1998,1.2777777777777777,4
108,NZL,4,0.6532926428933415,138,ZAF,2012,1.2777777777777777,1
1113,CHN,12,0.8831012116427245,1422,ZAF,2013,1.2776280323450135,1
83,IRL,8,1.3188432941180692,106,ZAF,2013,1.2771084337349397,4
47,ISR,5,0.8773013873973553,60,ZAF,2013,1.2765957446808511,2
29,AGO,5,0.8407714027749386,37,ZAF,2009,1.2758620689655173,2
29,AGO,2,0.454858826147342,37,ZAF,2012,1.2758620689655173,2
40,MOZ,6,1.1091114484704436,51,ZAF,2009,1.275,2
84,CUB,8,1.123153804830752,107,ZAF,2014,1.2738095238095237,1
11,LBY,3,0.6466697906828633,14,ZAF,2004,1.2727272727272727,1
11,SWZ,2,0.46709936649691375,14,ZAF,2007,1.2727272727272727,1
11,BDI,3,0.6466697906828632,14,ZAF,2000,1.2727272727272727,4
11,LKA,2,0.4670993664969138,14,ZAF,2014,1.2727272727272727,2
44,YEM,4,0.6942835143575485,56,ZAF,2014,1.2727272727272727,2
22,JOR,2,0.4558423058385518,28,ZAF,1996,1.2727272727272727,1
11,CHE,2,0.4670993664969138,14,ZAF,2012,1.2727272727272727,2
11,UGA,2,0.46709936649691375,14,ZAF,2008,1.2727272727272727,2
11,KNA,2,0.4670993664969138,14,ZAF,1999,1.2727272727272727,1
11,COG,2,0.4670993664969138,14,ZAF,2014,1.2727272727272727,2
11,SAU,3,0.6466697906828632,14,ZAF,2009,1.2727272727272727,2
11,CHE,2,0.4670993664969138,14,ZAF,2006,1.2727272727272727,1
11,SWE,4,0.9045340337332909,14,ZAF,2010,1.2727272727272727,3
22,MUS,3,0.631085095901019,28,ZAF,2008,1.2727272727272727,4
11,EUR,3,0.6466697906828632,14,ZAF,2010,1.2727272727272727,4
55,FRA,5,0.7565649822656164,70,ZAF,2014,1.2727272727272727,3
11,KEN,2,0.4670993664969138,14,ZAF,2010,1.2727272727272727,4
11,GAB,3,0.6466697906828632,14,ZAF,2014,1.2727272727272727,1
11,CZE,2,0.4670993664969138,14,ZAF,2012,1.2727272727272727,3
11,EUR,2,0.4670993664969138,14,ZAF,2007,1.2727272727272727,2
574,CHN,7,0.8557400759491286,730,ZAF,2014,1.2717770034843205,1
177,BRA,7,0.9856442599071064,225,ZAF,2014,1.271186440677966,1
48,FIN,4,0.7362811481207531,61,ZAF,2013,1.2708333333333333,1
48,CAN,4,0.7362811481207531,61,ZAF,2014,1.2708333333333333,4
85,OMN,3,0.6052987317200067,108,ZAF,2011,1.2705882352941176,1
193,COD,8,0.871987783343619,245,ZAF,2013,1.2694300518134716,1
26,SWE,2,0.4523443208612049,33,ZAF,2014,1.2692307692307692,4
41,IRN,5,0.9226155820248875,52,ZAF,2009,1.2682926829268293,4
187,USA,6,0.8507776835911194,237,ZAF,2008,1.267379679144385,2
146,IRN,4,0.6021924986123448,185,ZAF,2012,1.2671232876712328,1
15,MLI,3,0.5936168397046637,19,ZAF,2012,1.2666666666666666,2
15,MOZ,2,0.4577377082170635,19,ZAF,2014,1.2666666666666666,3
15,JPN,2,0.45773770821706344,19,ZAF,2010,1.2666666666666666,3
15,CMR,2,0.45773770821706344,19,ZAF,2002,1.2666666666666666,1
15,MAR,2,0.45773770821706344,19,ZAF,1999,1.2666666666666666,1
34,ZMB,6,0.898106544580817,43,ZAF,2010,1.2647058823529411,2
68,IRN,2,0.4444566382094699,86,ZAF,2008,1.2647058823529411,1
269,GHA,6,0.6529503165264314,340,ZAF,2013,1.2639405204460967,1
19,LBY,2,0.45241392835886407,24,ZAF,2003,1.263157894736842,1
19,RWA,2,0.45241392835886407,24,ZAF,1998,1.263157894736842,2
19,IRQ,3,0.5619514869490163,24,ZAF,2014,1.263157894736842,4
80,CHN,4,0.610949665415152,101,ZAF,2013,1.2625,2
145,RUS,6,0.6668821490835419,183,ZAF,2007,1.2620689655172415,1
168,BWA,11,0.9171558173345473,212,ZAF,2009,1.2619047619047619,1
23,IRN,3,0.619192384874173,29,ZAF,2013,1.2608695652173914,4
165,PSE,9,0.9099515512228116,208,ZAF,2013,1.2606060606060605,1
50,LBR,2,0.4430874976934521,63,ZAF,2000,1.26,1
50,LSO,6,0.777489418525016,63,ZAF,2013,1.26,1
27,LBN,4,0.7121253450920753,34,ZAF,2012,1.2592592592592593,4
31,CZE,4,0.7732072570569882,39,ZAF,2011,1.2580645161290323,4
31,ETH,4,0.6815542010964778,39,ZAF,2012,1.2580645161290323,4
186,MDG,4,0.6641918610218002,234,ZAF,2009,1.2580645161290323,1
66,MDG,4,0.6154574548966636,83,ZAF,2010,1.2575757575757576,1
82,TZA,9,1.2552209545276625,103,ZAF,2009,1.2560975609756098,1
43,GHA,4,0.6932677369088797,54,ZAF,2012,1.255813953488372,2
94,GHA,3,0.6035053556125505,118,ZAF,2003,1.2553191489361701,1
106,PAK,3,0.5531093193370243,133,ZAF,2003,1.2547169811320755,1
87,LBY,6,0.9303461571909385,109,ZAF,2009,1.2528735632183907,1
182,DEU,13,1.2401515376430325,228,ZAF,2009,1.2527472527472527,1
190,AUS,7,0.8964175738585013,238,ZAF,2009,1.2526315789473683,4
258,FRA,10,1.1779822341610398,323,ZAF,2009,1.251937984496124,1
8,UGA,2,0.4629100498862757,10,ZAF,2011,1.25,3
4,MYS,2,0.5,5,ZAF,1999,1.25,1
32,KEN,3,0.508000508000762,40,ZAF,2014,1.25,3
4,BRA,2,0.5,5,ZAF,1999,1.25,4
8,LBN,2,0.4629100498862757,10,ZAF,2010,1.25,4
8,BFA,2,0.4629100498862757,10,ZAF,2013,1.25,1
8,TZA,2,0.4629100498862757,10,ZAF,1999,1.25,2
8,SYR,2,0.46291004988627577,10,ZAF,2004,1.25,1
12,JPN,3,0.621581560508061,15,ZAF,2007,1.25,4
4,SWZ,2,0.5,5,ZAF,2004,1.25,3
12,JPN,3,0.621581560508061,15,ZAF,2013,1.25,3
8,CUB,2,0.4629100498862757,10,ZAF,2009,1.25,2
4,MCO,2,0.5,5,ZAF,2014,1.25,3
8,AFG,3,0.7071067811865476,10,ZAF,2005,1.25,4
32,TZA,3,0.6221710168382552,40,ZAF,2011,1.25,2
12,ISR,2,0.45226701686664544,15,ZAF,1996,1.25,4
4,LSO,2,0.5,5,ZAF,2008,1.25,2
64,MLI,5,0.6900655593423543,80,ZAF,2013,1.25,1
4,IRQ,2,0.5,5,ZAF,2009,1.25,2
4,CIV,2,0.5,5,ZAF,2008,1.25,2
4,CHL,2,0.5,5,ZAF,2002,1.25,4
8,COD,2,0.4629100498862757,10,ZAF,2003,1.25,3
4,ITA,2,0.5,5,ZAF,1996,1.25,3
4,MEX,2,0.5,5,ZAF,2000,1.25,2
148,CUB,4,0.5329292687047473,185,ZAF,2010,1.25,1
4,RUS,2,0.5,5,ZAF,2004,1.25,4
8,MDV,2,0.4629100498862757,10,ZAF,2009,1.25,3
4,BRB,2,0.5,5,ZAF,2013,1.25,4
4,IRQ,2,0.5,5,ZAF,2007,1.25,2
36,EUR,9,1.338976154700726,45,ZAF,2009,1.25,3
8,TGO,2,0.4629100498862757,10,ZAF,2014,1.25,1
4,AGO,2,0.5,5,ZAF,2014,1.25,3
12,TUR,2,0.45226701686664544,15,ZAF,2013,1.25,3
8,NZL,2,0.4629100498862757,10,ZAF,1999,1.25,1
8,LBY,2,0.4629100498862757,10,ZAF,1998,1.25,3
8,MOZ,2,0.4629100498862757,10,ZAF,2009,1.25,3
4,MYS,2,0.5,5,ZAF,2003,1.25,3
4,DZA,2,0.5,5,ZAF,2011,1.25,4
16,IRQ,3,0.5773502691896257,20,ZAF,2013,1.25,1
8,BGD,2,0.4629100498862757,10,ZAF,2011,1.25,4
8,BLR,2,0.4629100498862757,10,ZAF,2010,1.25,1
4,QAT,2,0.5,5,ZAF,2011,1.25,2
20,BWA,2,0.4442616583193193,25,ZAF,2012,1.25,2
16,GAB,2,0.44721359549995787,20,ZAF,2010,1.25,1
4,CIV,2,0.5,5,ZAF,2006,1.25,4
4,PRT,2,0.5,5,ZAF,2010,1.25,2
12,POL,2,0.4522670168666454,15,ZAF,2011,1.25,3
8,CHN,2,0.4629100498862757,10,ZAF,2001,1.25,2
24,IRN,3,0.6079187588743289,30,ZAF,2011,1.25,4
4,ARE,2,0.5,5,ZAF,2005,1.25,4
4,JAM,2,0.5,5,ZAF,2014,1.25,2
4,MDV,2,0.5,5,ZAF,2007,1.25,3
4,GIN,2,0.5,5,ZAF,2013,1.25,3
16,UGA,2,0.44721359549995787,20,ZAF,1998,1.25,2
4,SLE,2,0.5,5,ZAF,1997,1.25,2
4,SAS,2,0.5,5,ZAF,2014,1.25,4
4,JOR,2,0.5,5,ZAF,2012,1.25,3
8,PSE,2,0.4629100498862757,10,ZAF,2000,1.25,4
8,BRA,2,0.46291004988627577,10,ZAF,1997,1.25,2
4,ERI,2,0.5,5,ZAF,2006,1.25,4
4,WST,2,0.5,5,ZAF,2007,1.25,3
8,TGO,2,0.4629100498862757,10,ZAF,2001,1.25,1
4,KOR,2,0.5,5,ZAF,1998,1.25,4
20,RWA,2,0.4442616583193193,25,ZAF,2010,1.25,2
8,NER,2,0.4629100498862757,10,ZAF,2011,1.25,1
4,LBR,2,0.5,5,ZAF,1999,1.25,1
64,BEL,2,0.4364357804719848,80,ZAF,2014,1.25,1
12,QAT,2,0.4522670168666455,15,ZAF,2012,1.25,2
4,MYS,2,0.5,5,ZAF,2004,1.25,3
8,COM,2,0.4629100498862757,10,ZAF,2008,1.25,3
312,RWA,3,0.5570362547155473,390,ZAF,1998,1.25,1
12,IRQ,2,0.45226701686664544,15,ZAF,2009,1.25,3
12,AUS,2,0.45226701686664544,15,ZAF,1998,1.25,1
68,BDI,6,0.7604986580890356,85,ZAF,2011,1.25,1
28,QAT,6,0.9670497325294007,35,ZAF,2009,1.25,1
425,CHE,5,0.6323853332952353,531,ZAF,2009,1.2494117647058824,1
109,QAT,6,0.8623392314228597,136,ZAF,2012,1.2477064220183487,1
93,ZMB,2,0.43378801621385604,116,ZAF,2001,1.2473118279569892,1
170,EUR,10,1.0648319294327329,212,ZAF,2009,1.2470588235294118,1
81,NAM,3,0.48813072525530665,101,ZAF,2003,1.2469135802469136,1
147,IRN,2,0.43149686477525545,183,ZAF,2002,1.2448979591836735,1
45,FRA,5,0.6794234037889493,56,ZAF,2012,1.2444444444444445,3
373,AGO,6,0.7876720286824072,464,ZAF,2013,1.2439678284182305,1
41,LSO,4,0.6993027886716185,51,ZAF,2012,1.2439024390243902,1
41,NGA,3,0.582258010029834,51,ZAF,2002,1.2439024390243902,4
