Actor1CountryCode,Actor2CountryCode,Year,ECount,AvgQuadClass
USA,CZE,2003,502,1.3705179282868525
USA,DEU,2003,3202,1.626483447845097
USA,EGY,2003,2002,1.3836163836163837
USA,ESP,2003,1587,1.4530560806553245
USA,EUR,2003,3424,1.576518691588785
USA,FIN,2003,94,1.2659574468085106
USA,FRA,2003,4315,1.6882966396292005
USA,GBR,2003,9308,1.7549419853889128
USA,GNB,2003,20,1.4
USA,GRC,2003,431,1.603248259860789
USA,IDN,2003,1261,1.8921490880253766
USA,MEA,2003,111,1.4504504504504505
USA,SAS,2003,79,1.3924050632911393
USA,SEA,2003,713,2.161290322580645
USA,IRL,2003,414,1.5265700483091786
USA,IRN,2003,5432,2.031664212076583
USA,IRQ,2003,42389,2.2182877633348275
USA,ISR,2003,8451,1.6760146728197847
USA,JOR,2003,1434,1.50418410041841
USA,JPN,2003,6869,1.3587130586693843
USA,KEN,2003,1340,1.8223880597014925
USA,KGZ,2003,295,1.4542372881355932
USA,KHM,2003,335,1.6208955223880597
USA,KOR,2003,6196,1.3708844415752097
USA,LTU,2003,138,1.4202898550724639
USA,MAR,2003,509,1.5893909626719056
USA,MEX,2003,1945,1.6529562982005142
USA,MYS,2003,545,1.544954128440367
USA,NAM,2003,74,1.2837837837837838
USA,PAK,2003,4545,1.851925192519252
USA,PAN,2003,402,1.2213930348258706
USA,PER,2003,221,1.7737556561085972
USA,PHL,2003,1805,1.7180055401662049
USA,PRT,2003,337,1.1691394658753709
USA,PRY,2003,135,1.6074074074074074
USA,PSE,2003,4901,1.7620893695164253
USA,RUS,2003,9073,1.4966383776038796
USA,SAU,2003,2604,1.991167434715822
USA,SLE,2003,119,1.7647058823529411
USA,SLV,2003,171,1.4210526315789473
USA,SYR,2003,3402,2.1131687242798356
USA,THA,2003,734,1.5381471389645776
USA,TUR,2003,5281,1.5930694944139367
USA,TZA,2003,209,2.6076555023923444
USA,ZAF,2003,484,1.4504132231404958
USA,ZWE,2003,428,1.969626168224299
USA,SLB,2003,41,1.0731707317073171
USA,GUY,2003,65,1.5076923076923077
USA,LBN,2003,905,1.777900552486188
USA,AZE,2003,937,1.310565635005336
USA,BEL,2003,648,1.6481481481481481
USA,ECU,2003,156,1.3333333333333333
USA,ITA,2003,1169,1.5714285714285714
USA,MRT,2003,23,1.391304347826087
USA,NLD,2003,347,1.7118155619596542
USA,NPL,2003,168,1.6488095238095237
USA,SDN,2003,720,1.5166666666666666
USA,SWE,2003,247,1.7206477732793521
USA,TKM,2003,105,1.8476190476190477
USA,UGA,2003,834,1.3968824940047961
USA,YEM,2003,607,2.200988467874794
VNM,USA,2003,1156,1.6695501730103806
YEM,USA,2003,625,2.2784
AFR,USA,2003,2115,1.5470449172576832
ALB,USA,2003,394,1.263959390862944
ARE,USA,2003,280,1.6535714285714285
ARG,USA,2003,586,1.4385665529010239
BGR,USA,2003,663,1.3423831070889893
CAN,USA,2003,2735,1.7246800731261427
CHE,USA,2003,692,1.611271676300578
CHN,USA,2003,7839,1.4219926010970787
COL,USA,2003,1562,1.9737516005121638
CYM,USA,2003,9,1.7777777777777777
DOM,USA,2003,109,1.7522935779816513
GEO,USA,2003,132,1.378787878787879
GHA,USA,2003,265,1.4
GIN,USA,2003,101,1.3564356435643565
HUN,USA,2003,285,1.449122807017544
IRL,USA,2003,382,1.6780104712041886
KHM,USA,2003,304,1.7796052631578947
KWT,USA,2003,1287,2.275835275835276
LBY,USA,2003,641,1.6536661466458658
LVA,USA,2003,133,1.218045112781955
MDA,USA,2003,119,1.3865546218487395
MMR,USA,2003,393,1.974554707379135
MOZ,USA,2003,130,1.5076923076923077
NOR,USA,2003,374,1.4518716577540107
PAN,USA,2003,342,1.2222222222222223
POL,USA,2003,1083,1.3647276084949216
SVK,USA,2003,223,1.295964125560538
SWE,USA,2003,387,1.6149870801033592
TKM,USA,2003,77,1.6493506493506493
UKR,USA,2003,788,1.3934010152284264
USA,BGR,2003,601,1.3044925124792013
USA,CHE,2003,701,1.5092724679029956
USA,CYM,2003,14,1.5
USA,DOM,2003,112,1.7946428571428572
USA,GEO,2003,132,1.4621212121212122
USA,GIN,2003,141,1.4113475177304964
USA,HRV,2003,374,1.3422459893048129
USA,HTI,2003,497,2.0080482897384306
USA,HUN,2003,196,1.5459183673469388
USA,ASA,2003,18,1.5555555555555556
USA,KWT,2003,1046,2.0717017208413
USA,LBY,2003,886,2.030474040632054
USA,MDG,2003,36,1.4722222222222223
USA,MMR,2003,477,2.3144654088050314
USA,NGA,2003,1099,1.4258416742493176
USA,PRK,2003,10182,1.5555882930661953
USA,SRB,2003,316,1.5474683544303798
USA,SVK,2003,165,1.2424242424242424
USA,UKR,2003,839,1.597139451728248
USA,VEN,2003,580,1.6620689655172414
USA,VNM,2003,1287,1.7707847707847708
USA,KNA,2003,20,1.3
USA,POL,2003,945,1.3724867724867724
USA,NOR,2003,335,1.4179104477611941
USA,GHA,2003,266,1.3909774436090225
USA,MDA,2003,110,1.5
VEN,USA,2003,596,1.7600671140939597
ZWE,USA,2003,312,1.8461538461538463
AUT,USA,2003,268,1.5522388059701493
AZE,USA,2003,1008,1.2728174603174602
BTN,USA,2003,24,1.125
DNK,USA,2003,513,1.4502923976608186
ERI,USA,2003,87,1.264367816091954
ETH,USA,2003,248,1.2701612903225807
LKA,USA,2003,377,1.1777188328912467
MYS,USA,2003,870,1.7344827586206897
NZL,USA,2003,246,1.6178861788617886
SRB,USA,2003,297,1.2727272727272727
SLE,USA,2003,103,1.7281553398058251
STP,USA,2003,15,1.7333333333333334
SWZ,USA,2003,44,1.25
USA,BTN,2003,37,1.837837837837838
USA,ETH,2003,323,1.501547987616099
USA,WST,2003,954,1.4863731656184487
USA,LKA,2003,416,1.3413461538461537
USA,MNG,2003,87,1.2528735632183907
USA,STP,2003,20,1.7
USA,URY,2003,92,1.2173913043478262
USA,VAT,2003,179,1.888268156424581
USA,ALB,2003,387,1.3436692506459949
USA,UZB,2003,372,1.553763440860215
USA,ERI,2003,95,1.3894736842105264
UZB,USA,2003,352,1.4431818181818181
VAT,USA,2003,179,1.5977653631284916
ZAF,USA,2003,593,1.684654300168634
AGO,USA,2003,265,1.3433962264150943
BEL,USA,2003,718,1.7158774373259054
BGD,USA,2003,561,1.500891265597148
CHL,USA,2003,692,1.4595375722543353
CRI,USA,2003,200,1.73
DZA,USA,2003,248,1.6370967741935485
FSM,USA,2003,60,1.35
GTM,USA,2003,242,1.5991735537190082
HND,USA,2003,242,1.4917355371900827
KAZ,USA,2003,276,1.394927536231884
LAO,USA,2003,177,2.1638418079096047
MCO,USA,2003,71,1.943661971830986
MHL,USA,2003,63,1.746031746031746
NIC,USA,2003,309,1.6116504854368932
SAS,USA,2003,73,1.5616438356164384
TJK,USA,2003,223,1.3094170403587444
USA,AGO,2003,294,1.2993197278911566
USA,BOL,2003,262,1.3358778625954197
USA,CRI,2003,160,1.44375
USA,DZA,2003,322,1.639751552795031
USA,GTM,2003,273,1.6886446886446886
USA,HND,2003,191,1.4607329842931938
USA,KAZ,2003,279,1.2437275985663083
USA,LAO,2003,111,1.954954954954955
USA,MCO,2003,38,2.026315789473684
USA,NIC,2003,268,1.4514925373134329
USA,BGD,2003,441,1.3582766439909297
USA,NZL,2003,191,1.6649214659685865
BOL,USA,2003,315,1.4793650793650794
COD,USA,2003,135,1.2
SGP,USA,2003,447,1.5257270693512304
TCD,USA,2003,55,1.7272727272727273
TUN,USA,2003,132,1.5303030303030303
USA,BLR,2003,156,1.7820512820512822
USA,BMU,2003,42,1.6904761904761905
USA,COD,2003,134,1.3582089552238805
USA,SGP,2003,412,1.4053398058252426
USA,TUN,2003,130,1.4307692307692308
USA,LVA,2003,87,1.2528735632183907
ARM,USA,2003,341,1.3636363636363635
BDI,USA,2003,36,1.0833333333333333
BLR,USA,2003,207,1.541062801932367
BWA,USA,2003,174,1.3850574712643677
CIV,USA,2003,99,1.5858585858585859
GRD,USA,2003,76,1.736842105263158
HTI,USA,2003,412,1.674757281553398
IND,USA,2003,762,1.601049868766404
LBR,USA,2003,1216,1.665296052631579
USA,CMR,2003,80,1.325
NLD,USA,2003,419,1.739856801909308
TTO,USA,2003,123,1.4390243902439024
USA,BDI,2003,54,1.537037037037037
USA,CRB,2003,5,2.0
USA,IND,2003,515,1.4
USA,JAM,2003,143,2.1468531468531467
USA,MOZ,2003,131,1.3893129770992367
USA,QAT,2003,758,1.5949868073878628
USA,SWZ,2003,49,1.4285714285714286
USA,TCD,2003,18,1.4444444444444444
USA,TTO,2003,82,1.451219512195122
USA,ZMB,2003,158,1.4113924050632911
BFA,USA,2003,15,2.066666666666667
BHR,USA,2003,287,1.4912891986062717
USA,BFA,2003,15,1.7333333333333334
USA,BHR,2003,218,1.3394495412844036
USA,DNK,2003,324,1.478395061728395
USA,MKD,2003,340,1.2294117647058824
ZMB,USA,2003,165,1.7515151515151515
BEN,USA,2003,38,1.605263157894737
BLZ,USA,2003,25,1.28
BRB,USA,2003,33,1.5757575757575757
USA,BWA,2003,159,1.3270440251572326
OMN,USA,2003,45,1.8666666666666667
PGS,USA,2003,155,1.5677419354838709
SOM,USA,2003,214,2.102803738317757
SYC,USA,2003,39,1.5897435897435896
USA,ATG,2003,20,1.7
USA,BEN,2003,22,1.7272727272727273
USA,BLZ,2003,26,1.9230769230769231
USA,BRB,2003,28,1.5357142857142858
USA,DMA,2003,16,1.9375
USA,GRD,2003,75,1.92
USA,LBR,2003,1673,1.7417812313209802
USA,OMN,2003,28,1.6785714285714286
USA,SOM,2003,222,1.9774774774774775
USA,VCT,2003,7,2.2857142857142856
AND,USA,2003,4,1.0
EST,USA,2003,81,1.5308641975308641
KNA,USA,2003,22,1.0
MNG,USA,2003,90,1.1888888888888889
TON,USA,2003,18,1.8888888888888888
USA,AND,2003,8,1.0
USA,EST,2003,46,1.6521739130434783
BMU,USA,2003,47,1.7446808510638299
COM,USA,2003,3,3.0
LTU,USA,2003,186,1.5
SUR,USA,2003,14,1.4285714285714286
USA,SUR,2003,13,2.076923076923077
USA,TJK,2003,261,1.3371647509578544
LCA,USA,2003,15,1.4
USA,LCA,2003,8,1.0
COG,USA,2003,36,1.7222222222222223
GMB,USA,2003,64,1.90625
KGZ,USA,2003,234,1.3205128205128205
USA,MWI,2003,52,1.7884615384615385
USA,COG,2003,44,1.2272727272727273
USA,FSM,2003,40,1.275
VCT,USA,2003,11,1.6363636363636365
NER,USA,2003,48,1.7291666666666667
USA,CIV,2003,89,1.6853932584269662
USA,NER,2003,68,1.411764705882353
USA,PGS,2003,270,2.137037037037037
USA,CAS,2003,9,1.5555555555555556
USA,WAF,2003,91,1.5494505494505495
USA,MHL,2003,51,1.9411764705882353
MDG,USA,2003,42,1.2619047619047619
USA,BHS,2003,34,1.6176470588235294
USA,RWA,2003,183,1.715846994535519
USA,WSM,2003,29,2.0
CMR,USA,2003,87,1.4252873563218391
ISL,USA,2003,33,1.4545454545454546
USA,SYC,2003,18,1.4444444444444444
BHS,USA,2003,49,1.346938775510204
SEN,USA,2003,155,1.4129032258064516
URY,USA,2003,120,1.3
USA,SEN,2003,165,1.206060606060606
MWI,USA,2003,72,2.3333333333333335
USA,NMR,2003,95,1.3157894736842106
USA,TMP,2003,34,1.6470588235294117
USA,VUT,2003,2,3.0
DMA,USA,2003,17,1.4705882352941178
USA,GNQ,2003,17,1.0
ROM,USA,2003,17,1.0
TMP,USA,2003,46,1.6521739130434783
GNQ,USA,2003,6,2.5
RWA,USA,2003,129,1.5813953488372092
ASA,USA,2003,7,1.8571428571428572
USA,GMB,2003,52,1.5576923076923077
FJI,USA,2003,41,1.4878048780487805
USA,FJI,2003,33,1.4242424242424243
BDI,USA,2012,101,1.7227722772277227
GNQ,USA,2012,95,1.2210526315789474
WAF,USA,2012,89,1.348314606741573
LUX,USA,2012,295,1.4271186440677965
TON,USA,2012,85,1.3764705882352941
USA,BDI,2012,81,1.728395061728395
USA,GNQ,2012,77,1.3766233766233766
USA,TON,2012,88,1.2386363636363635
COM,USA,2012,21,1.2380952380952381
GAB,USA,2012,97,1.268041237113402
USA,ASA,2012,74,1.1891891891891893
HKG,USA,2012,150,1.6466666666666667
ASA,USA,2012,89,1.202247191011236
LIE,USA,2012,139,1.5467625899280575
GNB,USA,2012,173,1.7572254335260116
USA,VUT,2012,41,1.7560975609756098
VUT,USA,2012,47,1.6808510638297873
USA,SWZ,2012,119,1.638655462184874
BEN,USA,2012,126,1.9841269841269842
LKA,USA,2010,1598,1.6157697121401753
MAR,USA,2010,831,1.447653429602888
MCO,USA,2010,2134,2.0585754451733833
MDV,USA,2010,1398,2.1609442060085837
MEX,USA,2010,25972,2.013553057138457
MLI,USA,2010,123,1.3658536585365855
MLT,USA,2010,413,1.5714285714285714
MMR,USA,2010,1842,1.748099891422367
AUS,USA,2010,20360,1.6009823182711198
BRA,USA,2010,4716,1.5127226463104326
CAN,USA,2010,28552,1.652633790977865
CHE,USA,2010,7063,1.7471329463400822
DEU,USA,2010,14070,1.6217484008528784
ESP,USA,2010,9148,1.7123961521644075
GBR,USA,2010,40373,1.683179352537587
HKG,USA,2010,57,1.543859649122807
IND,USA,2010,7928,1.705978809283552
JPN,USA,2010,25899,1.5280512761110467
MYS,USA,2010,2852,1.6227208976157084
NLD,USA,2010,5654,1.698443579766537
USA,ARE,2010,2929,1.591669511778764
USA,BGD,2010,1390,1.6949640287769785
USA,CAN,2010,27732,1.6995168036924853
USA,CHN,2010,52961,1.6237042351919337
USA,COL,2010,3816,1.729035639412998
USA,DEU,2010,13811,1.7279704583303164
USA,ESP,2010,8571,1.658499591646249
USA,FRA,2010,17622,1.648053569401884
USA,GHA,2010,1211,1.5862923203963666
USA,HTI,2010,17225,1.5311465892597969
USA,NAM,2010,234,1.6495726495726495
USA,IND,2010,7942,1.580332409972299
USA,JPN,2010,26508,1.5616417685227102
USA,MEX,2010,26244,1.9657064471879286
USA,MYS,2010,2665,1.5883677298311445
USA,NLD,2010,5120,1.7134765625
USA,NGA,2010,5490,1.826775956284153
USA,SGP,2010,1648,1.5358009708737863
USA,VNM,2010,6503,1.6564662463478395
USA,POL,2010,3954,1.7435508345978756
USA,AFG,2010,52675,2.1500332225913623
USA,GBR,2010,37206,1.6936246841907219
USA,ITA,2010,7978,1.6827525695663073
USA,JOR,2010,3873,1.713400464756003
USA,NMR,2010,2975,1.4090756302521008
USA,PAK,2010,36953,2.071306795118123
USA,TUR,2010,10082,1.5681412418170997
MUS,USA,2010,110,2.018181818181818
NGA,USA,2010,6008,1.6727696404793608
ASA,USA,2010,72,1.2916666666666667
USA,AFR,2010,8283,1.578051430641072
USA,EGY,2010,7412,1.5303561791689153
NMR,USA,2010,2900,1.4510344827586208
NOR,USA,2010,2464,1.5166396103896105
NPL,USA,2010,1427,1.662228451296426
NZL,USA,2010,3479,1.4578901983328543
PAK,USA,2010,30428,1.9638162219008808
PAN,USA,2010,1590,1.7943396226415094
PER,USA,2010,2201,1.6565197637437528
PGS,USA,2010,202,1.2722772277227723
PHL,USA,2010,5667,1.7301923416269631
POL,USA,2010,3738,1.5585874799357946
PRK,USA,2010,10934,1.771995610023779
PRT,USA,2010,1103,1.4560290117860382
PRY,USA,2010,162,1.5432098765432098
PSE,USA,2010,10962,1.4455391351943077
QAT,USA,2010,1695,1.3221238938053097
RUS,USA,2010,36025,1.5877307425399028
SAU,USA,2010,6779,1.5704381177164775
SDN,USA,2010,3248,1.519704433497537
SEA,USA,2010,1390,1.337410071942446
SGP,USA,2010,1613,1.4587724736515808
SLE,USA,2010,400,1.5425
SLV,USA,2010,1491,2.2977867203219318
SOM,USA,2010,3548,1.9701240135287486
SWE,USA,2010,3323,1.9145350586819139
SYC,USA,2010,999,1.6026026026026026
SYR,USA,2010,3088,1.5058290155440415
TCD,USA,2010,1012,1.8171936758893281
TGO,USA,2010,83,1.6506024096385543
THA,USA,2010,3884,1.9325437693099896
TJK,USA,2010,331,1.4561933534743203
TTO,USA,2010,452,1.8407079646017699
TUR,USA,2010,9738,1.6290819470117066
TZA,USA,2010,547,1.8921389396709323
UGA,USA,2010,966,1.5776397515527951
UKR,USA,2010,2122,1.4736098020735156
URY,USA,2010,281,1.4946619217081851
USA,ARG,2010,2522,1.5995241871530532
USA,ARM,2010,3433,1.3498397902709
USA,ATG,2010,118,1.6779661016949152
USA,AUS,2010,18843,1.7029666189035717
USA,AUT,2010,1598,1.7647058823529411
USA,BEL,2010,2642,1.6831945495836487
USA,BGR,2010,1263,1.3713380839271576
USA,BHR,2010,818,1.245721271393643
USA,BHS,2010,1543,1.7511341542449774
USA,BLZ,2010,395,2.0354430379746837
USA,BMU,2010,1753,1.9766115231032515
USA,BOL,2010,1036,1.7403474903474903
USA,CHE,2010,6132,1.6567188519243314
USA,CHL,2010,3319,1.473636637541428
USA,COD,2010,352,1.8068181818181819
USA,COG,2010,270,1.8555555555555556
USA,CRI,2010,737,1.4586160108548167
USA,CUB,2010,9196,1.68801652892562
USA,CYM,2010,109,1.6330275229357798
USA,CYP,2010,753,1.750332005312085
USA,CZE,2010,1884,1.423036093418259
USA,DMA,2010,49,2.326530612244898
USA,DNK,2010,2293,1.7549062363715657
USA,DOM,2010,1705,1.6633431085043988
USA,DZA,2010,778,1.8843187660668381
USA,ECU,2010,956,1.698744769874477
USA,ETH,2010,1192,1.5629194630872483
USA,EUR,2010,13686,1.6489843635832238
USA,FIN,2010,1114,1.6696588868940754
USA,FSM,2010,672,1.2693452380952381
USA,GMB,2010,110,1.7181818181818183
USA,GRC,2010,4466,1.6605463502015225
USA,GRD,2010,2018,2.008424182358771
USA,GUY,2010,1130,1.7309734513274335
USA,HND,2010,1211,1.6548307184145334
USA,IDN,2010,7159,1.526470177399078
USA,WST,2010,4272,2.0397940074906367
USA,IRL,2010,5189,1.7157448448641357
USA,IRN,2010,31510,1.974547762615043
USA,IRQ,2010,32841,2.1443622301391554
USA,ISR,2010,39245,1.6207924576379156
USA,JAM,2010,2045,1.726161369193154
USA,KAZ,2010,1122,1.447415329768271
USA,KEN,2010,2657,1.7034249153180279
USA,KOR,2010,18455,1.6429693849905174
USA,KWT,2010,1250,1.8736
USA,LAO,2010,431,1.9419953596287702
USA,LBN,2010,5879,1.8389181833645178
USA,LBY,2010,1113,1.7511230907457322
USA,LCA,2010,236,1.5127118644067796
USA,LKA,2010,1699,1.6992348440258975
USA,MAR,2010,700,1.5985714285714285
USA,MCO,2010,1446,1.9066390041493777
USA,MDV,2010,2599,2.143901500577145
USA,MKD,2010,220,1.3636363636363635
USA,MLT,2010,448,1.7232142857142858
USA,MMR,2010,2582,1.8261037955073587
USA,HKG,2010,47,1.6170212765957446
USA,MNG,2010,186,1.5806451612903225
USA,MUS,2010,72,1.4305555555555556
USA,ASA,2010,63,1.1904761904761905
USA,NOR,2010,1956,1.4580777096114519
USA,NPL,2010,1363,1.6206896551724137
USA,NZL,2010,3612,1.5548172757475083
USA,PAN,2010,1527,1.8657498362802882
USA,PER,2010,2088,1.6939655172413792
USA,PHL,2010,5641,1.8425811026413756
USA,PRK,2010,14996,1.8200853560949586
USA,PRT,2010,1096,1.3786496350364963
USA,PRY,2010,144,1.5902777777777777
USA,PSE,2010,13605,1.5450202131569275
USA,QAT,2010,1633,1.2504592774035517
USA,RUS,2010,36305,1.6213469219115824
USA,RWA,2010,770,1.8207792207792208
USA,SAS,2010,487,1.7186858316221767
USA,SAU,2010,5768,1.537101248266297
USA,SRB,2010,789,1.5285171102661597
USA,SDN,2010,4149,1.6567847674138347
USA,SLE,2010,402,1.5124378109452736
USA,SLV,2010,1107,2.174345076784101
USA,SOM,2010,3633,2.2466281310211946
USA,SWE,2010,3128,2.0828005115089514
USA,SYC,2010,1294,1.9706336939721794
USA,SYR,2010,5099,1.7260247107275937
USA,TCD,2010,980,2.024489795918367
USA,TGO,2010,101,2.0
USA,THA,2010,3386,1.8077377436503248
USA,TJK,2010,422,1.9099526066350712
USA,TTO,2010,378,1.708994708994709
USA,TUN,2010,283,1.6042402826855124
USA,TZA,2010,512,1.896484375
USA,UKR,2010,2245,1.4770601336302895
USA,UZB,2010,723,1.744121715076072
USA,VAT,2010,898,1.742761692650334
USA,VEN,2010,3427,1.8077035307849432
USA,WSM,2010,180,1.75
USA,YEM,2010,9333,1.962927247401693
USA,ZAF,2010,1298,1.7411402157164868
USA,ZWE,2010,2024,2.0128458498023716
USA,GNQ,2010,38,1.6578947368421053
USA,LVA,2010,333,1.4954954954954955
USA,SEA,2010,1724,1.4193735498839908
USA,SWZ,2010,72,1.5833333333333333
USA,BDI,2010,83,1.5662650602409638
USA,BRA,2010,4488,1.567736185383244
USA,UGA,2010,1057,1.7511825922421949
UZB,USA,2010,656,1.5685975609756098
VAT,USA,2010,1029,1.7142857142857142
VCT,USA,2010,273,1.619047619047619
VEN,USA,2010,4206,1.970756062767475
VNM,USA,2010,5220,1.6733716475095786
WSM,USA,2010,125,1.496
YEM,USA,2010,7742,1.8530095582536812
ZAF,USA,2010,1081,1.6595744680851063
ZWE,USA,2010,2057,2.0549343704423917
AFG,USA,2010,42109,2.2517751549549976
BEL,USA,2010,2497,1.5634761714056868
CAF,USA,2010,63,1.253968253968254
CHN,USA,2010,49208,1.6100634043245001
COL,USA,2010,3661,1.6850587271237367
CRI,USA,2010,854,1.6030444964871193
FIN,USA,2010,1427,1.618780658724597
FRA,USA,2010,19281,1.6209740158705461
EUR,USA,2010,10781,1.5504127631945088
IRN,USA,2010,29756,2.0087713402339022
IRQ,USA,2010,24084,2.082336821126059
KOR,USA,2010,15630,1.5643634037108125
SAS,USA,2010,373,1.4584450402144773
ABW,USA,2010,286,1.2657342657342658
AFR,USA,2010,7868,1.5907473309608542
ALB,USA,2010,342,1.6842105263157894
ARE,USA,2010,3024,1.593584656084656
ARG,USA,2010,2649,1.536806342015855
ARM,USA,2010,2733,1.3798024149286499
AUT,USA,2010,1441,1.5759888965995836
AZE,USA,2010,2342,1.4363791631084544
BGD,USA,2010,1414,1.6386138613861385
BGR,USA,2010,1143,1.3079615048118984
BHR,USA,2010,807,1.275092936802974
BHS,USA,2010,1552,1.8634020618556701
BLR,USA,2010,550,1.5745454545454545
BLZ,USA,2010,338,1.8431952662721893
BMU,USA,2010,1980,1.9212121212121211
BOL,USA,2010,1319,1.9302501895375284
BRN,USA,2010,278,1.4676258992805755
CHL,USA,2010,3295,1.4676783004552352
COD,USA,2010,285,1.6385964912280702
CUB,USA,2010,10423,1.7277175477309796
CYP,USA,2010,817,1.7429620563035495
CZE,USA,2010,1726,1.5052143684820394
DMA,USA,2010,48,2.1666666666666665
DNK,USA,2010,2467,1.6988244831779489
DOM,USA,2010,1667,1.7516496700659867
ECU,USA,2010,1163,1.8460877042132415
EGY,USA,2010,8121,1.5869966752862947
ETH,USA,2010,1024,1.4833984375
FSM,USA,2010,658,1.3556231003039514
GHA,USA,2010,1148,1.5261324041811846
GIN,USA,2010,322,1.624223602484472
GMB,USA,2010,147,1.619047619047619
GRC,USA,2010,5213,1.6942259735277192
GRD,USA,2010,2109,1.7482219061166429
GUY,USA,2010,1237,1.782538399353274
HND,USA,2010,1024,1.5615234375
HTI,USA,2010,15461,1.5338593881378952
HUN,USA,2010,960,1.434375
IDN,USA,2010,6518,1.481282602025161
SAF,USA,2010,21,2.3333333333333335
WST,USA,2010,3829,2.195873596239227
IRL,USA,2010,5349,1.6920919798093101
ISR,USA,2010,32970,1.567303609341826
ITA,USA,2010,8530,1.694021101992966
JAM,USA,2010,2251,1.6650377609951132
JOR,USA,2010,4742,1.7108814846056517
KAZ,USA,2010,1044,1.2547892720306513
KEN,USA,2010,2644,1.7360060514372164
KGZ,USA,2010,1727,1.4452808338158656
KHM,USA,2010,1252,1.6757188498402555
KWT,USA,2010,1142,1.8213660245183887
LAO,USA,2010,304,1.8092105263157894
LBN,USA,2010,4441,1.699166854312092
LBR,USA,2010,773,1.684346701164295
LBY,USA,2010,1266,1.6745655608214849
LCA,USA,2010,274,1.5036496350364963
LVA,USA,2010,305,1.5672131147540984
USA,ABW,2010,277,1.3212996389891696
USA,BWA,2010,145,1.5310344827586206
MOZ,USA,2010,205,1.673170731707317
RWA,USA,2010,835,1.8275449101796408
SRB,USA,2010,698,1.495702005730659
SLB,USA,2010,96,1.4895833333333333
SVK,USA,2010,234,1.3675213675213675
SWZ,USA,2010,72,1.8194444444444444
TUN,USA,2010,395,1.6556962025316455
USA,BLR,2010,743,1.952893674293405
USA,BRN,2010,356,1.3230337078651686
USA,FJI,2010,363,1.5179063360881542
USA,GIN,2010,436,1.7775229357798166
USA,HUN,2010,684,1.5321637426900585
USA,MEA,2010,257,1.416342412451362
USA,KGZ,2010,2197,1.4710969503868911
USA,LBR,2010,931,1.8098818474758325
USA,NIC,2010,965,1.9108808290155441
USA,SLB,2010,76,1.7105263157894737
USA,VCT,2010,250,1.604
USA,LIE,2010,44,1.7045454545454546
USA,AZE,2010,2498,1.3006405124099278
USA,CIV,2010,897,2.0178372352285394
USA,KHM,2010,1206,1.7081260364842454
USA,GTM,2010,1292,1.9876160990712075
ZMB,USA,2010,435,1.6804597701149426
COG,USA,2010,313,1.8146964856230032
BRB,USA,2010,215,1.4976744186046511
CMR,USA,2010,121,1.4710743801652892
DZA,USA,2010,852,1.5610328638497653
MEA,USA,2010,353,1.3966005665722379
ISL,USA,2010,478,1.49163179916318
MDA,USA,2010,228,1.2894736842105263
MKD,USA,2010,224,1.4776785714285714
