ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
1788,ITA,61,3.8810329386305553,3453,GRC,2011,1.9312080536912752,1
87,NOR,21,3.50014319789546,168,GRC,2011,1.9310344827586208,1
14,SYR,6,1.7743595036946849,27,GRC,2010,1.9285714285714286,2
98,FRA,9,1.9543765320086042,189,GRC,2009,1.9285714285714286,3
542,FRA,35,2.89136178811099,1042,GRC,2011,1.9225092250922509,2
62,LAO,5,1.3706332997987414,119,GRC,2011,1.9193548387096775,1
61,PSE,4,1.1149750664957059,117,GRC,2009,1.9180327868852458,2
151,AUS,12,1.6849941537029869,289,GRC,2010,1.913907284768212,4
99,LUX,21,2.5757539379362426,189,GRC,2011,1.9090909090909092,2
109,JPN,17,2.2506841939305255,208,GRC,2012,1.908256880733945,4
75,CUB,5,1.264626142098636,143,GRC,2008,1.9066666666666667,1
1123,EUR,43,3.66964502437856,2141,GRC,2010,1.906500445235975,2
99,FRA,23,3.4567147004497047,188,GRC,2010,1.898989898989899,4
1009,DEU,55,3.2862279965381305,1916,GRC,2011,1.8989098116947474,3
79,EST,8,1.8369074953249676,150,GRC,2013,1.8987341772151898,1
49,JPN,26,3.8581347930875425,93,GRC,2010,1.8979591836734695,3
183,RUS,58,4.355763721281081,347,GRC,2011,1.8961748633879782,2
48,UKR,12,2.7999968338381294,91,GRC,2011,1.8958333333333333,4
86,FIN,17,2.415776916889286,163,GRC,2013,1.8953488372093024,1
28,LBN,5,1.1968874978625528,53,GRC,2014,1.8928571428571428,2
9,WST,3,1.0540925533894598,17,GRC,2006,1.8888888888888888,2
9,BMU,4,1.2692955176439846,17,GRC,2012,1.8888888888888888,1
188,LUX,18,2.4128158880710457,355,GRC,2010,1.8882978723404256,1
150,SWE,16,3.4144121442537863,283,GRC,2013,1.8866666666666667,1
26,CUB,7,1.4785647926803365,49,GRC,2008,1.8846153846153846,3
112,RUS,9,1.8392396378129863,211,GRC,2009,1.8839285714285714,3
189,ALB,15,2.502593498836962,356,GRC,2013,1.8835978835978835,4
17,ZAF,3,0.9275204136012635,32,GRC,2000,1.8823529411764706,4
17,EGY,9,2.497057091387191,32,GRC,2010,1.8823529411764706,4
76,ISR,22,3.479337504997785,143,GRC,2014,1.881578947368421,4
252,ESP,23,2.937888617290293,474,GRC,2011,1.880952380952381,3
25,SOM,5,1.452583904633395,47,GRC,2010,1.88,3
8,SYR,5,1.4577379737113252,15,GRC,2009,1.875,4
16,PHL,14,3.2429410519876347,30,GRC,2010,1.875,2
47,PRT,5,1.3124325452909744,88,GRC,2013,1.872340425531915,3
6599,EUR,80,3.298000664106669,12320,GRC,2011,1.8669495378087588,1
15,SGP,6,1.5522640914238173,28,GRC,2011,1.8666666666666667,2
22,AFG,4,1.245772070624499,41,GRC,2013,1.8636363636363635,3
215,RUS,28,3.0569470090763438,400,GRC,2011,1.8604651162790697,3
7,CUB,2,0.3779644730092273,13,GRC,2009,1.8571428571428572,3
32,SYC,8,1.5884538028759183,59,GRC,2012,1.84375,1
2010,ISR,63,4.457663946847535,3701,GRC,2011,1.8412935323383084,1
1919,ITA,77,4.086219231784432,3532,GRC,2012,1.8405419489317352,1
92,AUS,60,6.1862612293766635,169,GRC,2012,1.8369565217391304,2
379,ALB,26,3.3412040093723427,696,GRC,2012,1.8364116094986807,1
247,LBY,24,2.585288532578547,453,GRC,2011,1.834008097165992,4
6,LVA,4,1.329160135825126,11,GRC,2014,1.8333333333333333,2
254,SOM,18,2.394309750398511,464,GRC,2010,1.8267716535433072,2
23,MLT,6,1.749082198625727,42,GRC,2013,1.826086956521739,4
61,KEN,21,3.584727775444562,111,GRC,2013,1.819672131147541,1
86,ESP,6,1.5069378995517153,156,GRC,2013,1.813953488372093,4
94,PER,5,1.1385389217017117,170,GRC,2008,1.8085106382978724,1
203,LBY,16,2.1771852447400226,367,GRC,2014,1.8078817733990147,1
724,EUR,43,2.583635373750745,1306,GRC,2013,1.8038674033149171,2
5,TGO,4,1.3038404810405297,9,GRC,2014,1.8,4
5,BOL,3,1.0954451150103321,9,GRC,2007,1.8,1
5,SWE,2,0.44721359549995787,9,GRC,2001,1.8,2
5,VCT,3,1.0954451150103321,9,GRC,2009,1.8,2
5,AZE,2,0.44721359549995787,9,GRC,2010,1.8,2
1080,BEL,31,2.2860650169968126,1937,GRC,2010,1.7935185185185185,1
19,NGA,5,1.3572417850765923,34,GRC,2012,1.7894736842105263,3
19,IRQ,6,1.2283207764360913,34,GRC,2014,1.7894736842105263,3
156,SYR,13,1.8837492312548139,279,GRC,2014,1.7884615384615385,2
137,NZL,46,4.154074287998518,245,GRC,2012,1.7883211678832116,1
1035,TUR,40,3.4824123973711765,1846,GRC,2011,1.7835748792270532,3
1724,ESP,64,3.1916379948604403,3073,GRC,2012,1.7824825986078887,1
32,CHE,8,1.5394673356129889,57,GRC,2013,1.78125,2
9,NOR,3,0.97182531580755,16,GRC,2011,1.7777777777777777,2
9,EST,2,0.4409585518440984,16,GRC,2001,1.7777777777777777,1
9,KGZ,2,0.4409585518440984,16,GRC,2003,1.7777777777777777,1
154,BRA,22,3.0583064373935733,273,GRC,2013,1.7727272727272727,1
13,SDN,9,2.2043081361221617,23,GRC,2014,1.7692307692307692,3
13,HND,5,1.3634420996046583,23,GRC,2008,1.7692307692307692,1
13,CHE,6,1.877669040497027,23,GRC,2009,1.7692307692307692,2
60,HTI,15,2.4381617600892653,106,GRC,2010,1.7666666666666666,2
64,CUB,5,1.3182743349630313,113,GRC,2009,1.765625,1
145,ITA,35,4.046627184567566,256,GRC,2010,1.7655172413793103,3
59,LUX,6,1.4424474298775176,104,GRC,2007,1.7627118644067796,1
327,GBR,34,2.7887781783892844,576,GRC,2013,1.761467889908257,4
122,ESP,20,2.6823927748392267,214,GRC,2013,1.7540983606557377,2
10697,USA,142,3.9838804931519927,18752,GRC,2011,1.7530148639805554,1
429,TUR,42,3.5395998619862086,751,GRC,2011,1.7505827505827505,2
1563,BEL,45,2.519919000094876,2736,GRC,2011,1.7504798464491362,1
140,CHE,47,4.171028891579209,245,GRC,2013,1.75,1
4,CIV,4,1.5,7,GRC,2012,1.75,1
8,AFR,2,0.4629100498862757,14,GRC,2000,1.75,4
16,SWE,6,1.6931233465600393,28,GRC,2013,1.75,2
52,SOM,7,1.4124793942623328,91,GRC,2010,1.75,4
4,BRA,2,0.5,7,GRC,2012,1.75,4
4,TUN,2,0.5,7,GRC,2003,1.75,4
1749,ITA,49,3.0471873962155502,3055,GRC,2013,1.7467124070897655,1
1562,DEU,45,2.525159198437231,2728,GRC,2011,1.7464788732394365,2
387,PRT,14,2.008836965742698,675,GRC,2011,1.744186046511628,2
358,ISR,21,2.6134523471046247,624,GRC,2009,1.7430167597765363,1
93,PAK,26,2.8357317352058,162,GRC,2013,1.7419354838709677,1
116,NLD,24,3.1790638207830457,202,GRC,2012,1.7413793103448276,2
189,ISR,27,2.5498188257461023,329,GRC,2011,1.7407407407407407,2
322,ITA,24,2.6557918582126727,560,GRC,2012,1.7391304347826086,2
34,AUS,7,1.7974531397678548,59,GRC,2009,1.7352941176470589,3
257,PSE,12,1.7482968365794682,445,GRC,2011,1.7315175097276265,3
